2019-12-10 22:28:53:059,-0.1233913,0.8209941,2.617657,-0.1229389,1.194842,2.649348,-0.1218089,1.55649,2.665593,-0.1149224,1.718371,2.687547,-0.3007669,1.426001,2.65673,-0.3266069,1.151084,2.643779,-0.3211674,0.8924226,2.531595,-0.3049576,0.8382663,2.51442,0.05439442,1.420789,2.647789,0.08162619,1.15722,2.612889,0.07606681,0.8886875,2.505152,0.05062143,0.8261456,2.491848,-0.1998393,0.8258793,2.57604,-0.1823367,0.1439341,2.570334,-0.2057889,-0.1499878,2.351509,-0.09539509,-0.114302,2.293297,-0.04284023,0.8251601,2.573901,-0.08048084,0.1822755,2.564905,-0.04077068,-0.1839423,2.350245,-0.1164665,-0.1155835,2.276467,-0.1221948,1.46769,2.664256,-0.3036256,0.761626,2.496331,-0.258303,0.8482237,2.473714,0.04930804,0.7412736,2.478074,0.01176023,1.020969,2.473555
2019-12-10 22:28:53:101,-0.1237208,0.8211013,2.618381,-0.1232172,1.194764,2.649984,-0.122038,1.556281,2.666103,-0.115461,1.718508,2.688008,-0.3012502,1.424956,2.662417,-0.3266937,1.151022,2.644349,-0.3211747,0.8923943,2.531662,-0.3039866,0.8366596,2.514043,0.05388257,1.42087,2.648067,0.08116242,1.157807,2.613051,0.07581151,0.8882686,2.505257,0.05082408,0.8252389,2.491535,-0.2001167,0.8259952,2.576819,-0.1818749,0.143958,2.569674,-0.2073152,-0.1482891,2.351456,-0.1142014,-0.1017269,2.299058,-0.04321134,0.82526,2.574539,-0.07634763,0.1924409,2.563805,-0.0404214,-0.1678972,2.359727,-0.1086656,-0.1152995,2.285846,-0.1224369,1.46751,2.664795,-0.3029714,0.7586655,2.501341,-0.2580806,0.8474072,2.47482,0.04868756,0.7479538,2.467112,0.01474071,1.024216,2.474154
2019-12-10 22:28:53:138,-0.1238414,0.8209367,2.618633,-0.1235188,1.194563,2.650377,-0.1225699,1.55607,2.666617,-0.1162826,1.718541,2.688194,-0.3019213,1.424722,2.664936,-0.3265198,1.151922,2.645486,-0.3211341,0.892813,2.532386,-0.3048703,0.8384482,2.516017,0.0537654,1.420819,2.64821,0.08078382,1.158275,2.613178,0.07532163,0.8878384,2.504898,0.04911977,0.8231936,2.493103,-0.2002929,0.8255689,2.577496,-0.1835903,0.1435198,2.570437,-0.2076574,-0.1483939,2.350822,-0.1151564,-0.1031579,2.297759,-0.04327407,0.8252348,2.574572,-0.07714712,0.1823406,2.564014,-0.09047373,-0.1744845,2.329233,-0.09597808,-0.0965991,2.214021,-0.1229088,1.467301,2.665279,-0.3076082,0.7636636,2.503618,-0.259272,0.8578598,2.476797,0.04977627,0.7479405,2.47108,0.01210613,1.046067,2.482485
2019-12-10 22:28:53:173,-0.1244931,0.8201125,2.620394,-0.1242011,1.193889,2.651693,-0.1232284,1.555569,2.66748,-0.1171829,1.718229,2.688237,-0.3024035,1.423996,2.666566,-0.3265085,1.151954,2.6461,-0.3212301,0.8928733,2.532874,-0.3043861,0.8375617,2.517082,0.05297075,1.420621,2.648493,0.08014243,1.159761,2.613725,0.07460881,0.8875426,2.505062,0.04899219,0.8235125,2.49251,-0.2007243,0.8245592,2.579887,-0.1865873,0.1429827,2.574167,-0.2078056,-0.1478291,2.351338,-0.09703225,-0.1123489,2.304694,-0.04406308,0.8246306,2.575733,-0.07839503,0.175341,2.56558,-0.05154604,-0.1684407,2.362302,-0.07993756,-0.1203598,2.280325,-0.1235791,1.466758,2.666249,-0.3084803,0.7640139,2.500609,-0.2603497,0.8583837,2.4805,0.04734959,0.7470092,2.470864,0.01220146,1.023602,2.47731
2019-12-10 22:28:53:210,-0.1247325,0.8199017,2.620768,-0.1246424,1.193653,2.652077,-0.1239158,1.555316,2.667833,-0.1176314,1.71811,2.688357,-0.3024524,1.423082,2.667751,-0.3265859,1.151348,2.646451,-0.3214183,0.8932229,2.533754,-0.3047172,0.8352236,2.517898,0.05188263,1.420648,2.648484,0.07951891,1.160268,2.614043,0.07406572,0.8873463,2.504975,0.04949142,0.8259648,2.49168,-0.2010852,0.8242726,2.580347,-0.1840568,0.1424277,2.57549,-0.2083014,-0.1477118,2.35141,-0.09836172,-0.1100971,2.306123,-0.04419744,0.8245117,2.575979,-0.08418049,0.1708703,2.568109,-0.04945996,-0.170907,2.360035,-0.08246022,-0.1227206,2.280168,-0.1242025,1.466509,2.666613,-0.3044895,0.7581251,2.505564,-0.2565001,0.8121217,2.480385,0.05103781,0.7472467,2.476733,0.01358375,1.03178,2.478643
2019-12-10 22:28:53:248,-0.1253201,0.8195157,2.621491,-0.1255185,1.193244,2.652737,-0.1250955,1.554906,2.668363,-0.118873,1.718245,2.688919,-0.3027255,1.422377,2.669856,-0.3268334,1.150839,2.647376,-0.3218261,0.8932265,2.535725,-0.307032,0.8348497,2.51915,0.05099036,1.420609,2.64908,0.07866983,1.161189,2.614346,0.0730458,0.8865575,2.504583,0.04877624,0.8230767,2.49142,-0.2017309,0.8240125,2.580988,-0.1838427,0.142066,2.574453,-0.2069962,-0.143427,2.356011,-0.1151143,-0.1095133,2.305764,-0.04470466,0.8240483,2.576718,-0.08351839,0.1692424,2.56744,-0.03702139,-0.1797106,2.355335,-0.1101357,-0.1189706,2.28283,-0.1253078,1.466097,2.667181,-0.311166,0.7632816,2.505371,-0.2583922,0.8519602,2.476625,0.04500916,0.7420512,2.474575,0.01216528,1.024287,2.477459
2019-12-10 22:28:53:293,-0.1254239,0.8194226,2.62168,-0.1256504,1.19326,2.652893,-0.1252784,1.555045,2.668502,-0.1193907,1.718063,2.688978,-0.3031689,1.42184,2.670316,-0.3270461,1.149575,2.647648,-0.3219191,0.8929588,2.536047,-0.3058053,0.8349631,2.520111,0.05050831,1.420477,2.649212,0.07854363,1.161241,2.614338,0.07266955,0.8865702,2.504555,0.04929748,0.8258379,2.492096,-0.2018886,0.8239101,2.581206,-0.1835035,0.141924,2.573954,-0.2080173,-0.1440132,2.353784,-0.113534,-0.1056093,2.303672,-0.0447623,0.823979,2.576854,-0.08287179,0.1675823,2.567568,-0.03399823,-0.1741647,2.356603,-0.1115307,-0.1155615,2.280763,-0.1254757,1.466201,2.667323,-0.3066212,0.757961,2.499409,-0.2572321,0.8417792,2.476927,0.04746229,0.7462001,2.476507,0.01081451,0.9982402,2.474273
2019-12-10 22:28:53:335,-0.1256645,0.8193629,2.621946,-0.1258936,1.193311,2.653097,-0.1255342,1.55521,2.668645,-0.1199353,1.718083,2.689028,-0.3031702,1.42198,2.670849,-0.3270591,1.149064,2.648027,-0.3223207,0.8934091,2.536423,-0.3063446,0.8359836,2.519166,0.05006484,1.42046,2.649323,0.07826392,1.161718,2.614325,0.07234357,0.8863893,2.504348,0.04910867,0.8270739,2.490794,-0.2021293,0.8239139,2.581462,-0.1839087,0.1418739,2.573496,-0.2079832,-0.1409423,2.356207,-0.06692947,-0.09851825,2.30428,-0.04500039,0.8238655,2.577108,-0.08224084,0.1638405,2.567173,-0.03327318,-0.1689895,2.359016,-0.1056521,-0.1183652,2.277499,-0.1257279,1.466336,2.66748,-0.3091344,0.7602739,2.50391,-0.2606443,0.8588976,2.479883,0.04882721,0.7469403,2.474245,0.009945436,1.031326,2.476647
2019-12-10 22:28:53:373,-0.1260898,0.8192283,2.62245,-0.1264238,1.193082,2.653332,-0.1262622,1.554846,2.668605,-0.1205487,1.717871,2.689191,-0.3033989,1.421975,2.671308,-0.3272941,1.14873,2.648122,-0.3228271,0.8931897,2.537029,-0.3068756,0.8366864,2.520706,0.0488112,1.420552,2.64949,0.07802624,1.161552,2.614316,0.07145084,0.8858287,2.504334,0.04926999,0.8241827,2.492185,-0.2024869,0.8238484,2.581949,-0.1888297,0.1452906,2.581591,-0.2076908,-0.139895,2.356514,-0.1120624,-0.1041001,2.303325,-0.04548815,0.8236735,2.577595,-0.07822965,0.1790541,2.566728,-0.02353067,-0.1721529,2.375261,-0.1056597,-0.1112049,2.290365,-0.1263969,1.466013,2.667518,-0.3098515,0.7629255,2.505062,-0.2594781,0.8505461,2.478219,0.04670586,0.7436653,2.475076,0.009163219,1.008683,2.473842
2019-12-10 22:28:53:411,-0.1264475,0.8190899,2.622866,-0.1268667,1.192905,2.653678,-0.1267527,1.554663,2.668844,-0.1217535,1.718007,2.689559,-0.3039744,1.420721,2.671807,-0.3281008,1.148374,2.648696,-0.3232306,0.8930954,2.53792,-0.3076806,0.8349018,2.520869,0.04793376,1.42071,2.64985,0.07748416,1.16201,2.614403,0.06971163,0.8907011,2.505455,0.04557393,0.8264499,2.491728,-0.2029244,0.8237133,2.582341,-0.1885249,0.1438395,2.581914,-0.2085703,-0.1420107,2.353301,-0.1252334,-0.1197897,2.294049,-0.04576695,0.8235341,2.578019,-0.07625526,0.1846603,2.566832,-0.04289582,-0.1635079,2.371559,-0.124831,-0.1164901,2.285822,-0.1268806,1.46583,2.667784,-0.3062515,0.7576617,2.512887,-0.2593207,0.8477615,2.478185,0.04537951,0.7496434,2.469152,0.006818051,1.034485,2.478167
2019-12-10 22:28:53:448,-0.1269309,0.8191222,2.623127,-0.127413,1.192926,2.653899,-0.1273226,1.55468,2.668997,-0.1224449,1.717948,2.689549,-0.3048199,1.42065,2.672019,-0.3286648,1.147944,2.648739,-0.3237717,0.8937668,2.538714,-0.3072072,0.8360703,2.519731,0.04733391,1.420665,2.649908,0.07714507,1.161838,2.614387,0.06940223,0.8906775,2.50536,0.04410573,0.8254067,2.491255,-0.2035037,0.8239107,2.582752,-0.1874306,0.1429477,2.580211,-0.2091348,-0.1431801,2.35203,-0.123615,-0.1181496,2.295519,-0.04618435,0.8234465,2.578157,-0.08170784,0.1756439,2.567433,-0.04134761,-0.1591191,2.371113,-0.1202279,-0.1148703,2.28084,-0.1274501,1.465847,2.667955,-0.3089893,0.7584097,2.506838,-0.2595323,0.8329148,2.48068,0.04298285,0.7480934,2.470009,0.008048911,1.023747,2.476831
2019-12-10 22:28:53:484,-0.1273856,0.8188486,2.623575,-0.1281251,1.192617,2.654238,-0.1283444,1.554334,2.669184,-0.1230082,1.717735,2.689543,-0.3052395,1.420247,2.672174,-0.3291645,1.147869,2.649242,-0.3244263,0.8932118,2.539356,-0.3090529,0.8361741,2.520362,0.04708827,1.420459,2.65012,0.07679226,1.162081,2.614556,0.06864309,0.8945984,2.506741,0.04505522,0.8278021,2.49198,-0.2038436,0.8238056,2.58302,-0.1859408,0.1426442,2.578395,-0.210903,-0.1529914,2.349914,-0.1099867,-0.1081555,2.303479,-0.04675222,0.8229635,2.578805,-0.08712707,0.169027,2.570192,-0.04587806,-0.1426286,2.374919,-0.1589355,-0.1099609,2.324219,-0.1283916,1.465511,2.668184,-0.3109355,0.7635297,2.503538,-0.2611917,0.8462344,2.479185,0.04195951,0.7477942,2.468246,0.008054599,1.025033,2.475753
2019-12-10 22:28:53:535,-0.1280613,0.8187003,2.623944,-0.1286817,1.192466,2.654358,-0.1288075,1.554186,2.669099,-0.1234211,1.71769,2.689354,-0.3057831,1.420605,2.672566,-0.3296562,1.147687,2.649428,-0.3255686,0.8937869,2.539988,-0.3099593,0.8354615,2.520431,0.04678171,1.420465,2.650141,0.07645434,1.161952,2.614347,0.06764207,0.8919874,2.50615,0.04352483,0.8272178,2.4931,-0.2044479,0.823715,2.583507,-0.1876957,0.1517979,2.577313,-0.2115855,-0.151457,2.350855,-0.1155691,-0.1160951,2.299409,-0.04749213,0.8227694,2.579037,-0.08606316,0.1651025,2.569023,-0.04158152,-0.1429696,2.377438,-0.121756,-0.1210715,2.282656,-0.1288757,1.465362,2.668148,-0.3080544,0.756476,2.511061,-0.2608579,0.8440375,2.479175,0.03973207,0.7431834,2.472758,0.004750843,1.028998,2.478049
2019-12-10 22:28:53:572,-0.128727,0.8187845,2.62413,-0.1295901,1.192416,2.654423,-0.129969,1.553979,2.66898,-0.1240379,1.717785,2.689146,-0.3064569,1.420786,2.673223,-0.3303997,1.147408,2.649381,-0.3262884,0.8931179,2.540446,-0.3112232,0.8359092,2.520413,0.0463967,1.420583,2.650162,0.07599477,1.16175,2.614333,0.06704435,0.8910383,2.505864,0.04365857,0.8278842,2.493518,-0.2052024,0.8237908,2.583826,-0.1926615,0.1501157,2.578071,-0.2097045,-0.1517853,2.350489,-0.1160597,-0.1185635,2.296292,-0.04806345,0.8228668,2.579092,-0.08608519,0.1651233,2.569,-0.04084164,-0.144143,2.3743,-0.1085493,-0.1281618,2.273271,-0.129977,1.465197,2.66808,-0.3161005,0.7583365,2.506975,-0.2628962,0.8431875,2.480739,0.04418908,0.7478251,2.472657,0.005873775,1.020556,2.47468
2019-12-10 22:28:53:615,-0.1295241,0.8185991,2.624901,-0.1306822,1.192555,2.654868,-0.131539,1.554584,2.669102,-0.1262874,1.718285,2.688586,-0.3086077,1.420649,2.673562,-0.331452,1.147413,2.64969,-0.3276857,0.8925099,2.540444,-0.3115827,0.8351319,2.521681,0.04514256,1.420893,2.650897,0.0748881,1.16174,2.61454,0.06634902,0.8898246,2.506177,0.04266773,0.82618,2.494226,-0.2057306,0.8238062,2.584445,-0.1874688,0.1444386,2.577048,-0.2096357,-0.1483302,2.352566,-0.1181963,-0.1130687,2.293719,-0.04915116,0.8224242,2.579986,-0.08569152,0.165408,2.568754,-0.04042504,-0.1473725,2.366884,-0.1086726,-0.1282138,2.270146,-0.1314127,1.465664,2.668291,-0.3121749,0.7567943,2.50979,-0.2620385,0.8429738,2.480744,0.04066467,0.7463248,2.47558,0.002524555,1.010082,2.473308
2019-12-10 22:28:53:656,-0.1299026,0.8184507,2.625078,-0.1311884,1.192448,2.65503,-0.1320991,1.554529,2.669226,-0.1275536,1.717696,2.687696,-0.3095978,1.420979,2.673823,-0.3322627,1.146007,2.650295,-0.3278277,0.8921205,2.540508,-0.3119737,0.8353091,2.521957,0.04426102,1.420913,2.651089,0.07398026,1.161079,2.614785,0.06605919,0.8893579,2.506181,0.04283843,0.8267748,2.494547,-0.2061738,0.823944,2.584681,-0.1871105,0.1418535,2.575672,-0.2099688,-0.1484092,2.352373,-0.1188772,-0.1134237,2.29331,-0.04955807,0.8219266,2.580136,-0.08468494,0.1638511,2.568248,-0.03900409,-0.1535892,2.364022,-0.1067631,-0.1279199,2.269125,-0.1319679,1.465597,2.668424,-0.3122431,0.7575875,2.509125,-0.2628657,0.8403035,2.481085,0.0406538,0.746366,2.475365,0.005184143,1.020934,2.476199
2019-12-10 22:28:53:685,-0.1304897,0.8185514,2.625368,-0.1316829,1.192645,2.655222,-0.1324644,1.554794,2.669323,-0.1288031,1.717548,2.687666,-0.3105496,1.420797,2.674039,-0.3325578,1.145977,2.65035,-0.328408,0.8922077,2.540578,-0.3117669,0.8345156,2.521242,0.04393197,1.420903,2.651191,0.0736638,1.161098,2.614898,0.06535061,0.8879261,2.505834,0.04203532,0.8268577,2.494111,-0.2066308,0.8240198,2.584934,-0.1870058,0.142073,2.577722,-0.209203,-0.1520032,2.34994,-0.1036437,-0.1200726,2.303745,-0.05022744,0.8220714,2.58043,-0.0836879,0.1633763,2.56761,-0.03065529,-0.1420535,2.384534,-0.1009281,-0.1152718,2.301407,-0.1323678,1.465849,2.668542,-0.3080296,0.7580795,2.50533,-0.2638211,0.8451383,2.482124,0.04157681,0.7499357,2.471876,-0.000819926,1.029529,2.475473
2019-12-10 22:28:53:729,-0.1307502,0.8185586,2.625661,-0.1318192,1.192617,2.654989,-0.1325417,1.554636,2.667395,-0.1294553,1.71781,2.687644,-0.3107899,1.422159,2.665012,-0.3326364,1.145568,2.650607,-0.3289918,0.8923484,2.541155,-0.3126384,0.8328876,2.522059,0.0436456,1.421056,2.651284,0.07323114,1.161016,2.615018,0.06506043,0.8874249,2.505874,0.04278434,0.8253567,2.49509,-0.2069856,0.8240261,2.585372,-0.187119,0.1420636,2.577935,-0.2088551,-0.1513941,2.352022,-0.1040441,-0.1207615,2.305439,-0.05038144,0.8220892,2.580585,-0.08461617,0.1799391,2.570271,-0.06757441,-0.1694475,2.337065,-0.1234294,-0.1475068,2.265084,-0.1324982,1.465736,2.667201,-0.3083598,0.7567954,2.507743,-0.2622235,0.8237687,2.4824,0.04241978,0.7458938,2.480987,0.004367893,1.031523,2.482267
2019-12-10 22:28:53:771,-0.1310004,0.8185051,2.625758,-0.1325722,1.192532,2.65518,-0.133966,1.554538,2.667887,-0.1305968,1.717691,2.687477,-0.3119986,1.421574,2.66745,-0.3330502,1.145713,2.650644,-0.3291434,0.8916503,2.540916,-0.3127026,0.8357395,2.520485,0.04302538,1.421253,2.651404,0.07275139,1.160564,2.614926,0.06491019,0.8872942,2.505896,0.04191682,0.8248796,2.493806,-0.2072615,0.8238661,2.585468,-0.1853203,0.1419331,2.577704,-0.2070906,-0.1505332,2.354571,-0.1118434,-0.1099023,2.29791,-0.05060381,0.8221378,2.580678,-0.08304994,0.1771333,2.568071,-0.06331015,-0.1736281,2.339571,-0.1208445,-0.1378536,2.266513,-0.1337278,1.46564,2.667576,-0.3144213,0.7615319,2.50709,-0.2667916,0.8482065,2.4824,0.03925001,0.7420018,2.48094,0.003257653,1.025806,2.476828
2019-12-10 22:28:53:808,-0.1315135,0.8185051,2.625866,-0.1331461,1.192516,2.655316,-0.1345058,1.554514,2.668145,-0.1315056,1.718099,2.6872,-0.3131123,1.42125,2.669003,-0.3333793,1.1461,2.650681,-0.3293412,0.8915368,2.541312,-0.3134605,0.8348771,2.523504,0.04238238,1.421173,2.65151,0.07247286,1.160773,2.615232,0.06466173,0.8870767,2.505921,0.04142313,0.8252316,2.494608,-0.2077958,0.8238057,2.58546,-0.1864796,0.1420161,2.579861,-0.2079067,-0.1496254,2.354115,-0.1157665,-0.1160781,2.29641,-0.05107978,0.822215,2.580885,-0.08488372,0.1759161,2.568508,-0.04554287,-0.1715637,2.344937,-0.1186968,-0.1269847,2.281826,-0.1342752,1.465618,2.667787,-0.3122682,0.7567031,2.510478,-0.2631504,0.8393157,2.481454,0.03962007,0.7415651,2.477175,0.00195157,1.031541,2.47932
2019-12-10 22:28:53:846,-0.1320352,0.8185763,2.626291,-0.1338562,1.192459,2.655624,-0.1353807,1.554317,2.668432,-0.1320795,1.718144,2.687334,-0.3135153,1.420989,2.669914,-0.3336586,1.145922,2.650707,-0.3298289,0.8918056,2.541759,-0.3136058,0.8356565,2.521537,0.04181043,1.421359,2.651832,0.07207713,1.161462,2.615612,0.06436486,0.886515,2.506183,0.04044889,0.8248868,2.494877,-0.2081709,0.8239105,2.585721,-0.1958913,0.1948128,2.579983,-0.2069974,-0.1500777,2.357539,-0.1137745,-0.1056798,2.294709,-0.05172218,0.8222508,2.581482,-0.09482574,0.1539205,2.56951,-0.0336408,-0.1666918,2.360254,-0.1048318,-0.11777,2.292221,-0.1351091,1.465458,2.668064,-0.3159058,0.7578212,2.511262,-0.2644453,0.8383923,2.482058,0.04214717,0.7462435,2.479113,0.00255836,1.028469,2.477324
2019-12-10 22:28:53:887,-0.1327044,0.8185154,2.626544,-0.1352211,1.192204,2.655919,-0.1374488,1.553817,2.66893,-0.1338873,1.717325,2.686642,-0.3143882,1.421047,2.67136,-0.3349194,1.146176,2.651325,-0.3306414,0.8913778,2.54224,-0.3137145,0.8338789,2.521811,0.04032681,1.421559,2.652399,0.07100023,1.16154,2.616127,0.06399158,0.8864465,2.50644,0.03985724,0.8238919,2.495253,-0.2088113,0.8239046,2.585882,-0.1845503,0.1440787,2.580104,-0.2065897,-0.1494321,2.357758,-0.1217002,-0.116855,2.289921,-0.05238732,0.8221871,2.581817,-0.0897035,0.1611967,2.568099,-0.04299537,-0.178028,2.342559,-0.1036334,-0.1288152,2.267782,-0.1370014,1.465024,2.66848,-0.309904,0.7566866,2.508584,-0.2637819,0.8408916,2.481146,0.04078889,0.7471931,2.475017,0.002803461,1.024366,2.476739
2019-12-10 22:28:53:930,-0.1330774,0.8182606,2.626798,-0.1357368,1.19192,2.656101,-0.1380369,1.55353,2.669083,-0.1349589,1.717313,2.686907,-0.3145934,1.420746,2.671545,-0.3356124,1.146051,2.651287,-0.3310483,0.8915098,2.542525,-0.3159931,0.8336772,2.522842,0.03923448,1.421705,2.652681,0.07031732,1.161999,2.61668,0.0637182,0.886328,2.50658,0.0391723,0.8267346,2.495253,-0.2092071,0.8235902,2.58618,-0.1842338,0.1418235,2.579474,-0.2097278,-0.1458915,2.357093,-0.1203834,-0.1141537,2.295774,-0.05270106,0.8220104,2.58201,-0.09005209,0.1622534,2.56873,-0.04286995,-0.1777917,2.343226,-0.1093425,-0.1237822,2.269637,-0.1375772,1.464735,2.668634,-0.3160947,0.7573857,2.509675,-0.2662305,0.840202,2.482351,0.04069063,0.7461426,2.476865,-0.000194983,1.034215,2.482714
2019-12-10 22:28:53:969,-0.1338421,0.8183271,2.627191,-0.13638,1.191958,2.656315,-0.1385006,1.553558,2.669197,-0.1354347,1.717306,2.68706,-0.3155728,1.42116,2.672133,-0.3359489,1.14625,2.651439,-0.3313159,0.8914596,2.542567,-0.3152784,0.8304886,2.521797,0.03885552,1.421875,2.652831,0.06996921,1.162036,2.616803,0.06347107,0.8861605,2.506707,0.03852763,0.827116,2.496626,-0.2097819,0.823671,2.586426,-0.1899283,0.1728058,2.582937,-0.2119522,-0.1429945,2.357177,-0.119876,-0.1073096,2.29748,-0.05362707,0.8220634,2.582555,-0.09004759,0.1620888,2.568694,-0.04204488,-0.1776528,2.343234,-0.1054736,-0.1225834,2.266172,-0.1380872,1.464764,2.668764,-0.3069265,0.7553689,2.51013,-0.2644957,0.8376462,2.481695,0.04071797,0.7458551,2.478865,0.001912019,1.028826,2.478945
2019-12-10 22:28:54:014,-0.1342917,0.8180423,2.627381,-0.1367344,1.191813,2.656424,-0.1387307,1.553523,2.669271,-0.1366157,1.717175,2.687428,-0.3162227,1.420913,2.672866,-0.3363186,1.146701,2.651852,-0.3317004,0.8916786,2.542618,-0.3158279,0.8331288,2.522943,0.03805092,1.422089,2.653019,0.06936505,1.162059,2.616948,0.06288818,0.8856584,2.507161,0.03776432,0.8263693,2.496778,-0.2102373,0.8236144,2.586624,-0.1975067,0.1485252,2.579186,-0.2111876,-0.1438112,2.355961,-0.1191857,-0.1075854,2.297599,-0.05408548,0.8214917,2.582737,-0.09058147,0.1614619,2.569492,-0.05114289,-0.1662484,2.345379,-0.1001384,-0.1318518,2.271794,-0.1383476,1.464706,2.668842,-0.3147175,0.7564732,2.509676,-0.2671303,0.8467733,2.480613,0.03633697,0.7459745,2.47808,0.000570716,1.025567,2.476656
2019-12-10 22:28:54:052,-0.134969,0.818199,2.627695,-0.1374283,1.19183,2.65661,-0.1393782,1.553429,2.669425,-0.1374689,1.71702,2.686882,-0.3171186,1.421051,2.673828,-0.337273,1.147782,2.652043,-0.3324543,0.8918146,2.542895,-0.3177069,0.8330953,2.523621,0.03720821,1.422102,2.653243,0.06826749,1.162001,2.617614,0.06227472,0.8854041,2.507518,0.0379636,0.8265344,2.49688,-0.2109721,0.8236511,2.587093,-0.1944813,0.1742438,2.578254,-0.2110606,-0.1436383,2.356207,-0.1135397,-0.103907,2.304627,-0.05468421,0.8217751,2.582906,-0.09090502,0.1669244,2.570674,-0.03293578,-0.1702708,2.351278,-0.10301,-0.1173704,2.278264,-0.1390108,1.464637,2.668994,-0.3137478,0.7547511,2.512225,-0.2673326,0.8296254,2.481444,0.03533006,0.7465318,2.477114,-0.003170975,1.036394,2.481696
2019-12-10 22:28:54:097,-0.1356033,0.8177859,2.628223,-0.1379019,1.191631,2.656847,-0.1396943,1.55338,2.669492,-0.1381791,1.717046,2.687195,-0.3176977,1.420212,2.674047,-0.3378196,1.148367,2.652742,-0.3326923,0.8918869,2.543293,-0.3169472,0.8335659,2.525221,0.03648624,1.422286,2.653628,0.06736387,1.161815,2.617957,0.06186288,0.8854842,2.507775,0.03745185,0.8261383,2.496595,-0.2116045,0.8229582,2.587727,-0.1935444,0.1746233,2.578486,-0.2108247,-0.1436898,2.35633,-0.1130431,-0.1054621,2.305705,-0.0552859,0.8216182,2.583332,-0.09115577,0.16692,2.570635,-0.03300185,-0.1679243,2.352996,-0.1157964,-0.1141111,2.287324,-0.1393633,1.464557,2.669092,-0.317345,0.7554037,2.51605,-0.2688432,0.8419402,2.48415,0.03533218,0.7464834,2.477447,-0.002158309,1.034092,2.481181
2019-12-10 22:28:54:140,-0.1360082,0.8176254,2.628777,-0.1383571,1.191553,2.65701,-0.1403029,1.553373,2.669361,-0.1390189,1.716654,2.686833,-0.3181069,1.420231,2.674167,-0.3380311,1.148227,2.65291,-0.3328999,0.8918506,2.543281,-0.3174005,0.836352,2.523816,0.03598535,1.422236,2.653694,0.06674012,1.162579,2.618258,0.06140328,0.8852887,2.508021,0.03631349,0.8250052,2.495752,-0.2117967,0.8227879,2.588222,-0.1978958,0.2351404,2.586105,-0.2100734,-0.1427041,2.36171,-0.1206717,-0.103591,2.293868,-0.05592392,0.8214991,2.583935,-0.09158197,0.1669158,2.57077,-0.02497597,-0.1726806,2.354823,-0.1143421,-0.1075088,2.284975,-0.1399216,1.46453,2.669041,-0.3195761,0.7589258,2.511874,-0.2674968,0.8196436,2.483143,0.03634136,0.7469124,2.478224,-0.000336767,1.032049,2.480822
2019-12-10 22:28:54:178,-0.1381839,0.8175621,2.629862,-0.1400305,1.191391,2.657727,-0.1413865,1.553208,2.66978,-0.1405155,1.716727,2.687093,-0.3188296,1.420383,2.674741,-0.3389042,1.148048,2.652917,-0.3335653,0.8913493,2.543596,-0.3186627,0.8353935,2.524723,0.03460917,1.422132,2.654274,0.06524555,1.16276,2.618683,0.05977181,0.8850655,2.508253,0.03545281,0.8235219,2.496089,-0.2136173,0.8227649,2.589255,-0.1872467,0.1425737,2.579962,-0.2107252,-0.1427107,2.358699,-0.1217132,-0.1128983,2.297328,-0.05833351,0.8214309,2.585016,-0.09004337,0.1656128,2.570844,-0.03982301,-0.1657401,2.363233,-0.1118974,-0.1134824,2.278589,-0.141154,1.464359,2.669521,-0.31787,0.7566698,2.510848,-0.2714751,0.8452913,2.482294,0.03221496,0.7410023,2.481076,-0.00225587,1.011321,2.478737
2019-12-10 22:28:54:214,-0.138477,0.8176084,2.630001,-0.1404263,1.191291,2.657828,-0.1418839,1.552928,2.669832,-0.1408622,1.716561,2.687312,-0.3192517,1.420455,2.674796,-0.3396106,1.148077,2.653436,-0.3338908,0.8910207,2.543739,-0.3184463,0.8345701,2.526447,0.03417828,1.422269,2.654468,0.06419992,1.162553,2.619194,0.05815902,0.8841412,2.508614,0.03426368,0.8228209,2.498513,-0.2140439,0.8227484,2.589427,-0.1867329,0.1408465,2.579433,-0.2078294,-0.144264,2.354351,-0.09583397,-0.1036603,2.29262,-0.05851167,0.8215262,2.585124,-0.09576179,0.1496591,2.56918,-0.04152479,-0.1564375,2.363589,-0.1058855,-0.1201257,2.2788,-0.1416292,1.464128,2.669585,-0.3169122,0.756111,2.51418,-0.2692199,0.8397793,2.482953,0.03582681,0.7474751,2.479915,-0.002429804,1.041577,2.488389
