2019-12-10 22:33:26:441, no_human
2019-12-10 22:35:38:197,-0.4251517,0.99629963.446721
2019-12-10 22:35:38:246,-0.4251197,0.99628473.446561
2019-12-10 22:35:38:285,-0.4252384,0.99638813.446521
2019-12-10 22:35:38:321,-0.425259,0.99639423.446526
2019-12-10 22:35:38:359,-0.4254293,0.99599593.446693
2019-12-10 22:35:38:394,-0.4256726,0.99578453.44617
2019-12-10 22:35:38:436,-0.4258509,0.99562193.44576
2019-12-10 22:35:38:485,-0.4258711,0.99562663.44576
2019-12-10 22:35:38:521,-0.425875,0.99556293.445726
2019-12-10 22:35:38:556,-0.426024,0.99537723.445363
2019-12-10 22:35:38:591,-0.4260184,0.99539053.44537
2019-12-10 22:35:38:625,-0.4260245,0.99540443.445359
2019-12-10 22:35:38:668,-0.4260747,0.99515493.445323
2019-12-10 22:35:38:706,-0.426109,0.99513063.445337
2019-12-10 22:35:38:740,-0.4261544,0.99516563.445277
2019-12-10 22:35:38:779,-0.4261608,0.99511463.445262
2019-12-10 22:35:38:815,-0.4261805,0.99500383.445121
2019-12-10 22:35:38:852,-0.4260988,0.99486353.444878
2019-12-10 22:35:38:897,-0.4260218,0.99478083.444825
2019-12-10 22:35:38:930,-0.4260127,0.99477533.444803
2019-12-10 22:35:38:968,-0.4260012,0.99468343.444492
2019-12-10 22:35:39:004,-0.4258681,0.99475493.44406
2019-12-10 22:35:39:041,-0.425774,0.99477183.444005
2019-12-10 22:35:39:076,-0.4257336,0.99478083.443499
2019-12-10 22:35:39:119,-0.4256658,0.99479983.443085
2019-12-10 22:35:39:155,-0.425669,0.99493.443028
2019-12-10 22:35:39:193,-0.4257328,0.99494223.442776
2019-12-10 22:35:39:230,-0.425755,0.99470233.441842
2019-12-10 22:35:39:268,-0.4256998,0.99440223.441309
2019-12-10 22:35:39:304,-0.4258176,0.99449753.439957
2019-12-10 22:35:39:349,-0.4256099,0.99422053.439398
2019-12-10 22:35:39:387,-0.4256874,0.99412173.439145
2019-12-10 22:35:39:427,-0.4257664,0.99409263.438733
2019-12-10 22:35:39:463,-0.4257106,0.99407133.438094
2019-12-10 22:35:39:499,-0.4257998,0.99381393.437337
2019-12-10 22:35:39:532,-0.4259582,0.9938293.436553
2019-12-10 22:35:39:575,-0.4260119,0.99358393.435923
2019-12-10 22:35:39:610,-0.426081,0.99359413.435886
2019-12-10 22:35:39:647,-0.4259039,0.99362713.434969
2019-12-10 22:35:39:689,-0.4255781,0.99300553.431338
2019-12-10 22:35:39:728,-0.4261794,0.99224033.430089
2019-12-10 22:35:39:767,-0.4263801,0.99221273.427793
2019-12-10 22:35:39:808,-0.4265701,0.99238443.426359
2019-12-10 22:35:39:849,-0.4267836,0.99308723.421931
2019-12-10 22:35:39:886,-0.4263824,0.99380333.417784
2019-12-10 22:35:39:925,-0.4272228,0.99328183.40565
2019-12-10 22:35:39:963,-0.4272937,0.99435933.398712
2019-12-10 22:35:40:003,-0.4286008,0.9919243.388406
2019-12-10 22:35:40:048,-0.4288747,0.99078673.382566
2019-12-10 22:35:40:085,-0.4286382,0.99109583.373848
2019-12-10 22:35:40:123,-0.4293215,0.9901353.364999
2019-12-10 22:35:40:157,-0.4287988,0.99124163.335905
2019-12-10 22:35:40:199,-0.4288902,0.99100573.322366
2019-12-10 22:35:40:243,-0.4290416,0.98949533.308597
2019-12-10 22:35:40:289,-0.4301936,0.98922723.293905
2019-12-10 22:35:40:329,-0.4296043,0.98636223.253864
2019-12-10 22:35:40:370,-0.4296907,0.98362313.233271
2019-12-10 22:35:40:409,-0.4309801,0.97667523.209438
2019-12-10 22:35:40:451,-0.4300463,0.97386293.178323
2019-12-10 22:35:40:494,-0.4390331,0.94994153.128368
2019-12-10 22:35:40:534,-0.4372355,0.94835653.105567
2019-12-10 22:35:40:574,-0.4375026,0.94069763.07545
2019-12-10 22:35:40:625,-0.4368022,0.91998583.022082
2019-12-10 22:35:40:664,-0.4374928,0.90816122.996692
2019-12-10 22:35:40:703,-0.4328424,0.90451282.957781
2019-12-10 22:35:40:743,-0.4336981,0.90069062.935278
2019-12-10 22:35:40:786,-0.4326978,0.89638562.905782
2019-12-10 22:35:40:823,-0.4314328,0.89053952.861997
2019-12-10 22:35:40:862,-0.4310088,0.89130522.843405
2019-12-10 22:35:40:899,-0.432063,0.89189492.825982
2019-12-10 22:35:40:947,-0.4303099,0.89350472.811507
2019-12-10 22:35:40:985,-0.4308647,0.89879052.795209
2019-12-10 22:35:41:026,-0.4296622,0.90247712.788916
2019-12-10 22:35:41:066,-0.4280711,0.91399092.773196
2019-12-10 22:35:41:104,-0.4277063,0.92191852.765916
2019-12-10 22:35:41:149,-0.4277232,0.92480092.764233
2019-12-10 22:35:41:185,-0.4287731,0.94047472.75281
2019-12-10 22:35:41:223,-0.4289357,0.94916582.750664
2019-12-10 22:35:41:258,-0.4300243,0.98098332.735878
2019-12-10 22:35:41:301,-0.4309119,0.99055422.735913
2019-12-10 22:35:41:340,-0.4296615,1.0050972.732833
2019-12-10 22:35:41:385,-0.4286559,1.0155392.731638
2019-12-10 22:35:41:423,-0.4305546,1.04232.732849
2019-12-10 22:35:41:465,-0.430384,1.0508742.730541
2019-12-10 22:35:41:505,-0.4305322,1.0732182.722381
2019-12-10 22:35:41:542,-0.4307109,1.0787712.722375
2019-12-10 22:35:41:589,-0.4304226,1.0897572.721026
2019-12-10 22:35:41:626,-0.4285241,1.1145032.716974
2019-12-10 22:35:41:667,-0.4282236,1.1297562.714058
2019-12-10 22:35:41:702,-0.42906,1.1348642.714511
2019-12-10 22:35:41:738,-0.4278374,1.1484662.714526
2019-12-10 22:35:41:773,-0.4271185,1.1687422.712691
2019-12-10 22:35:41:820,-0.4259758,1.1816052.715068
2019-12-10 22:35:41:857,-0.4267268,1.1994332.716421
2019-12-10 22:35:41:894,-0.4252348,1.2346562.720552
2019-12-10 22:35:41:933,-0.4246551,1.2428362.723631
2019-12-10 22:35:41:968,-0.4227036,1.2644242.72646
2019-12-10 22:35:42:012,-0.4204653,1.284862.729873
2019-12-10 22:35:42:054,-0.4213461,1.3033462.732175
2019-12-10 22:35:42:091,-0.419383,1.3289292.738054
2019-12-10 22:35:42:138,-0.4196268,1.3472412.740024
2019-12-10 22:35:42:180,-0.4187667,1.359712.744648
2019-12-10 22:35:42:217,-0.4184669,1.377562.749614
2019-12-10 22:35:42:261,-0.4205849,1.4092722.760589
2019-12-10 22:35:42:298,-0.419838,1.424412.765425
2019-12-10 22:35:42:338,-0.4192972,1.4364142.771368
2019-12-10 22:35:42:385,-0.4174963,1.4567152.77553
2019-12-10 22:35:42:426,-0.4167468,1.4846522.786796
2019-12-10 22:35:42:474,-0.4170443,1.5001762.791532
2019-12-10 22:35:42:516,-0.4179677,1.5136812.799495
2019-12-10 22:35:42:561,-0.4192821,1.5281262.806902
2019-12-10 22:35:42:600,-0.42068,1.5561982.821487
2019-12-10 22:35:42:639,-0.4220595,1.5650952.827679
2019-12-10 22:35:42:684,-0.4233677,1.5783432.834094
2019-12-10 22:35:42:725,-0.4251095,1.590412.842903
2019-12-10 22:35:42:761,-0.4266703,1.608752.856632
2019-12-10 22:35:42:797,-0.4280494,1.6176882.863759
2019-12-10 22:35:42:837,-0.4290974,1.6237682.870378
2019-12-10 22:35:42:888,-0.4306357,1.6320252.876417
2019-12-10 22:35:42:933,-0.4333128,1.6450352.889807
2019-12-10 22:35:42:969,-0.4342351,1.6493982.89552
2019-12-10 22:35:43:006,-0.4356162,1.6539832.903907
2019-12-10 22:35:43:050,-0.4361866,1.6578182.910126
2019-12-10 22:35:43:087,-0.4378202,1.6619882.920407
2019-12-10 22:35:43:133,-0.4383288,1.6644462.928135
2019-12-10 22:35:43:174,-0.4379646,1.6659222.933176
2019-12-10 22:35:43:223,-0.4378643,1.6666932.937912
2019-12-10 22:35:43:266,-0.4380258,1.6669282.949436
2019-12-10 22:35:43:304,-0.4374981,1.6658482.953817
2019-12-10 22:35:43:348,-0.4372552,1.6640412.956715
2019-12-10 22:35:43:388,-0.436672,1.6627592.960551
2019-12-10 22:35:43:430,-0.4360726,1.66122.969723
2019-12-10 22:35:43:474,-0.4357117,1.6608242.97275
2019-12-10 22:35:43:519,-0.4354435,1.6607192.97413
2019-12-10 22:35:43:567,-0.4341793,1.6597742.979847
2019-12-10 22:35:43:606,-0.4339504,1.6595342.980893
2019-12-10 22:35:43:643,-0.4335864,1.6592512.982223
2019-12-10 22:35:43:682,-0.4332811,1.6591892.983412
2019-12-10 22:35:43:719,-0.4326889,1.6591262.98491
2019-12-10 22:35:43:762,-0.432159,1.6591382.986707
2019-12-10 22:35:43:801,-0.4318945,1.6591652.987728
2019-12-10 22:35:43:846,-0.4318596,1.6590262.988083
2019-12-10 22:35:43:884,-0.4318967,1.6588712.988275
2019-12-10 22:35:43:927,-0.4318593,1.6588212.988683
2019-12-10 22:35:43:969,-0.4318295,1.6584442.989401
2019-12-10 22:35:44:008,-0.431777,1.6583972.989531
2019-12-10 22:35:44:043,-0.4318262,1.6583062.989661
2019-12-10 22:35:44:080,-0.431947,1.6580922.989744
2019-12-10 22:35:44:118,-0.4319916,1.6580682.99007
2019-12-10 22:35:44:155,-0.4321237,1.6578652.990286
2019-12-10 22:35:44:195,-0.4325991,1.6578562.990557
2019-12-10 22:35:44:235,-0.4326394,1.6578212.990533
2019-12-10 22:35:44:282,-0.4328581,1.657522.990738
2019-12-10 22:35:44:323,-0.4330256,1.6576212.990521
2019-12-10 22:35:44:362,-0.4331278,1.6576132.990235
2019-12-10 22:35:44:401,-0.4332387,1.6575152.989981
2019-12-10 22:35:44:443,-0.4332784,1.6574322.989976
2019-12-10 22:35:44:486,-0.4332831,1.6574172.989974
2019-12-10 22:35:44:527,-0.433289,1.657462.989952
2019-12-10 22:35:44:564,-0.4333023,1.6573212.989947
2019-12-10 22:35:44:603,-0.4332469,1.657352.990117
2019-12-10 22:35:44:639,-0.433159,1.6572032.990306
2019-12-10 22:35:44:676,-0.4330839,1.6571732.990556
2019-12-10 22:35:44:714,-0.4330876,1.6572252.990909
2019-12-10 22:35:44:751,-0.4330516,1.657212.991204
2019-12-10 22:35:44:786,-0.4329344,1.657152.991369
2019-12-10 22:35:44:833,-0.4326762,1.657132.992132
2019-12-10 22:35:44:869,-0.4326087,1.6571922.99216
2019-12-10 22:35:44:913,-0.4325889,1.6574762.993043
2019-12-10 22:35:44:949,-0.4323791,1.6577292.993399
2019-12-10 22:35:44:986,-0.4322933,1.6576392.993642
2019-12-10 22:35:45:024,-0.4322424,1.6571522.994411
2019-12-10 22:35:45:067,-0.4318257,1.6572492.994889
2019-12-10 22:35:45:103,-0.4316424,1.6573472.994881
2019-12-10 22:35:45:140,-0.4312507,1.6573642.995277
2019-12-10 22:35:45:177,-0.4310855,1.6575042.995562
2019-12-10 22:35:45:215,-0.4308065,1.6576552.995741
2019-12-10 22:35:45:250,-0.4306644,1.6573342.995913
2019-12-10 22:35:45:289,-0.4304796,1.6573952.996199
2019-12-10 22:35:45:332,-0.4304037,1.6573772.996266
2019-12-10 22:35:45:376,-0.4303184,1.6573142.996243
2019-12-10 22:35:45:415,-0.4302813,1.6572152.99664
2019-12-10 22:35:45:458,-0.4298849,1.6569722.99646
2019-12-10 22:35:45:501,-0.4298295,1.6568312.996427
2019-12-10 22:35:45:541,-0.4298205,1.6568212.99637
2019-12-10 22:35:45:581,-0.4297885,1.6568052.996353
2019-12-10 22:35:45:630,-0.4297067,1.6570662.996538
2019-12-10 22:35:45:670,-0.4298026,1.6569012.996652
2019-12-10 22:35:45:712,-0.4297972,1.6568192.996559
2019-12-10 22:35:45:751,-0.4296407,1.6567962.996247
2019-12-10 22:35:45:786,-0.4296275,1.6567592.996234
2019-12-10 22:35:45:823,-0.4296121,1.6567482.996113
2019-12-10 22:35:45:857,-0.4296485,1.6568522.995988
2019-12-10 22:35:45:893,-0.4297303,1.6566712.996036
2019-12-10 22:35:45:938,-0.4296189,1.6572152.995899
2019-12-10 22:35:45:980,-0.4297008,1.657292.995938
2019-12-10 22:35:46:025,-0.4297089,1.6572752.995741
2019-12-10 22:35:46:063,-0.4298597,1.6569282.995196
2019-12-10 22:35:46:100,-0.4300213,1.6561162.994584
2019-12-10 22:35:46:140,-0.4300858,1.6561422.994421
2019-12-10 22:35:46:178,-0.4301446,1.6560972.994397
2019-12-10 22:35:46:217,-0.4301651,1.6561212.994406
2019-12-10 22:35:46:252,-0.4303122,1.6562572.99457
2019-12-10 22:35:46:287,-0.4304473,1.6563852.994533
2019-12-10 22:35:46:324,-0.4304419,1.656382.994387
2019-12-10 22:35:46:366,-0.4307795,1.6564212.994041
2019-12-10 22:35:46:406,-0.4307949,1.6567332.99394
2019-12-10 22:35:46:451,-0.4309021,1.6567232.993885
2019-12-10 22:35:46:495,-0.4312791,1.6564942.9935
2019-12-10 22:35:46:538,-0.4314122,1.6564832.993514
2019-12-10 22:35:46:587,-0.4314476,1.6565172.99349
2019-12-10 22:35:46:626,-0.4315909,1.6566412.993432
2019-12-10 22:35:46:663,-0.4318476,1.6566142.993311
2019-12-10 22:35:46:701,-0.4319846,1.6567332.993031
2019-12-10 22:35:46:740,-0.4321562,1.656852.993076
2019-12-10 22:35:46:780,-0.4321881,1.6569142.992959
2019-12-10 22:35:46:817,-0.4322122,1.6568912.992955
2019-12-10 22:35:46:858,-0.4323927,1.6567612.992703
2019-12-10 22:35:46:896,-0.432556,1.6566892.99259
2019-12-10 22:35:46:940,-0.4327147,1.6566942.992657
2019-12-10 22:35:46:982,-0.4327674,1.6566772.992577
2019-12-10 22:35:47:030,-0.4326887,1.6566952.992494
2019-12-10 22:35:47:074,-0.4327199,1.656742.992334
2019-12-10 22:35:47:115,-0.4326976,1.6567152.992212
2019-12-10 22:35:47:162,-0.4327283,1.6566682.992091
2019-12-10 22:35:47:203,-0.4326299,1.6566272.991935
2019-12-10 22:35:47:252,-0.4326305,1.6565932.991902
2019-12-10 22:35:47:292,-0.4324006,1.6567192.99155
2019-12-10 22:35:47:332,-0.4324788,1.6567592.991466
2019-12-10 22:35:47:374,-0.4324821,1.6568082.991323
2019-12-10 22:35:47:414,-0.4325346,1.6567132.990877
2019-12-10 22:35:47:482,-0.4325882,1.6567442.99083
2019-12-10 22:35:47:529,-0.43283,1.6566422.990168
2019-12-10 22:35:47:574,-0.4328083,1.6567452.990105
2019-12-10 22:35:47:620,-0.4328415,1.6566752.98973
2019-12-10 22:35:47:669,-0.4330724,1.6566322.989389
2019-12-10 22:35:47:714,-0.4329937,1.6566662.989224
2019-12-10 22:35:47:759,-0.4330452,1.6566652.989173
2019-12-10 22:35:47:802,-0.4332253,1.6566552.989217
2019-12-10 22:35:47:840,-0.4334948,1.6566212.989132
2019-12-10 22:35:47:890,-0.4336108,1.6566772.988986
2019-12-10 22:35:47:929,-0.433744,1.6567472.989043
2019-12-10 22:35:47:971,-0.4338205,1.6567072.989004
2019-12-10 22:35:48:014,-0.4337965,1.6568832.989056
2019-12-10 22:35:48:054,-0.4339014,1.6569062.98906
2019-12-10 22:35:48:105,-0.4341208,1.6569292.988889
2019-12-10 22:35:48:143,-0.4340842,1.6568942.988542
2019-12-10 22:35:48:186,-0.4341733,1.656982.988283
2019-12-10 22:35:48:222,-0.434302,1.6568892.988399
2019-12-10 22:35:48:261,-0.434302,1.6568892.988399
2019-12-10 22:35:48:303,-0.4343556,1.6568862.988304
2019-12-10 22:35:48:345,-0.4343804,1.6568312.988323
2019-12-10 22:35:48:386,-0.4342611,1.6568332.98832
2019-12-10 22:35:48:424,-0.4343213,1.6568742.988345
2019-12-10 22:35:48:467,-0.4342187,1.656872.988192
2019-12-10 22:35:48:512,-0.4341637,1.6568522.988219
2019-12-10 22:35:48:560,-0.434165,1.6569362.988195
2019-12-10 22:35:48:598,-0.4341371,1.6568862.988165
2019-12-10 22:35:48:638,-0.4340985,1.6568462.988124
2019-12-10 22:35:48:677,-0.4340058,1.6568282.98812
2019-12-10 22:35:48:720,-0.4339166,1.656782.98787
2019-12-10 22:35:48:754,-0.4338884,1.6568352.987969
2019-12-10 22:35:48:793,-0.4338743,1.6568242.98794
2019-12-10 22:35:48:843,-0.4337093,1.6568462.987952
2019-12-10 22:35:48:884,-0.4337575,1.6568412.988154
2019-12-10 22:35:48:930,-0.4338052,1.6570752.988166
2019-12-10 22:35:48:971,-0.4338051,1.6570662.98816
2019-12-10 22:35:49:010,-0.433805,1.6570442.988172
2019-12-10 22:35:49:052,-0.4338223,1.6570332.988124
2019-12-10 22:35:49:127,-0.4338601,1.6571752.988085
2019-12-10 22:35:49:185,-0.4338548,1.6571662.988097
2019-12-10 22:35:49:227,-0.4340286,1.656972.98802
2019-12-10 22:35:49:263,-0.4340198,1.6569532.988039
2019-12-10 22:35:49:301,-0.4340867,1.6569622.988106
2019-12-10 22:35:49:338,-0.4341297,1.6566642.988187
2019-12-10 22:35:49:386,-0.4342141,1.6565912.988461
2019-12-10 22:35:49:431,-0.4342792,1.6566252.988565
2019-12-10 22:35:49:465,-0.4342863,1.6565752.988492
2019-12-10 22:35:49:500,-0.4343457,1.6566042.988595
2019-12-10 22:35:49:535,-0.4344346,1.656622.988609
2019-12-10 22:35:49:570,-0.4344567,1.6565772.98865
2019-12-10 22:35:49:617,-0.434505,1.6567842.988824
2019-12-10 22:35:49:651,-0.434615,1.6567592.988518
2019-12-10 22:35:49:686,-0.4345144,1.6566572.988353
2019-12-10 22:35:49:721,-0.434528,1.6566842.988422
2019-12-10 22:35:49:757,-0.434601,1.6564922.988606
2019-12-10 22:35:49:793,-0.4346986,1.6563922.988747
2019-12-10 22:35:49:835,-0.4348134,1.6563752.988866
2019-12-10 22:35:49:873,-0.4348308,1.6564282.989067
2019-12-10 22:35:49:915,-0.4349241,1.656372.989159
2019-12-10 22:35:49:952,-0.435038,1.6564222.989132
2019-12-10 22:35:49:987,-0.4351675,1.6564712.989072
2019-12-10 22:35:50:020,-0.4353059,1.6565792.989111
2019-12-10 22:35:50:059,-0.4353037,1.6565742.98916
2019-12-10 22:35:50:095,-0.4352915,1.6565622.989035
2019-12-10 22:35:50:133,-0.4352781,1.6565822.989
2019-12-10 22:35:50:171,-0.4352896,1.6564522.989
2019-12-10 22:35:50:218,-0.4352928,1.6564522.989015
2019-12-10 22:35:50:256,-0.4354282,1.6565242.989092
2019-12-10 22:35:50:301,-0.4354912,1.6565032.988866
2019-12-10 22:35:50:335,-0.4354617,1.6565032.988867
2019-12-10 22:35:50:372,-0.4354672,1.6564232.988802
2019-12-10 22:35:50:411,-0.4354341,1.6564472.988718
2019-12-10 22:35:50:448,-0.4353803,1.6564712.988363
2019-12-10 22:35:50:487,-0.4354443,1.6564462.988297
2019-12-10 22:35:50:531,-0.4353224,1.6563092.987808
2019-12-10 22:35:50:568,-0.435278,1.6562452.987445
2019-12-10 22:35:50:604,-0.4352118,1.6561982.987149
2019-12-10 22:35:50:639,-0.4352223,1.6562622.987026
2019-12-10 22:35:50:683,-0.4352151,1.656352.986964
2019-12-10 22:35:50:722,-0.4353816,1.6563462.986609
2019-12-10 22:35:50:763,-0.4353298,1.6565592.9864
2019-12-10 22:35:50:798,-0.4354275,1.6565452.985968
2019-12-10 22:35:50:835,-0.4353769,1.6565462.985243
2019-12-10 22:35:50:872,-0.4353681,1.6565072.985019
2019-12-10 22:35:50:914,-0.435415,1.6565922.98496
2019-12-10 22:35:50:950,-0.4354681,1.6565922.98492
2019-12-10 22:35:50:991,-0.4354882,1.6566862.98487
2019-12-10 22:35:51:031,-0.4354908,1.656772.984586
2019-12-10 22:35:51:070,-0.4356016,1.6566452.984251
2019-12-10 22:35:51:106,-0.4356045,1.6566262.984033
2019-12-10 22:35:51:151,-0.4356462,1.6564672.982955
2019-12-10 22:35:51:188,-0.4356141,1.656492.982831
2019-12-10 22:35:51:234,-0.4355721,1.6566552.982342
2019-12-10 22:35:51:275,-0.4355589,1.6565492.981974
2019-12-10 22:35:51:314,-0.4355389,1.6565912.981772
2019-12-10 22:35:51:357,-0.435561,1.6567662.980831
2019-12-10 22:35:51:394,-0.4356844,1.6568252.980233
2019-12-10 22:35:51:444,-0.4357205,1.6568662.980296
2019-12-10 22:35:51:526,-0.435693,1.6567622.979789
2019-12-10 22:35:51:569,-0.4356914,1.6568812.979747
2019-12-10 22:35:51:604,-0.4357697,1.6569342.979653
2019-12-10 22:35:51:655,-0.4358011,1.656952.979507
2019-12-10 22:35:51:694,-0.4358249,1.656932.979406
2019-12-10 22:35:51:737,-0.4358287,1.6569912.979403
2019-12-10 22:35:51:774,-0.43582,1.6569392.979282
2019-12-10 22:35:51:811,-0.4360126,1.656952.979122
2019-12-10 22:35:51:856,-0.4359304,1.6571262.978538
2019-12-10 22:35:51:893,-0.435892,1.6573352.978554
2019-12-10 22:35:51:937,-0.4358962,1.6574992.978505
2019-12-10 22:35:51:991,-0.4361608,1.657562.978303
2019-12-10 22:35:52:029,-0.4362032,1.6578382.977831
2019-12-10 22:35:52:071,-0.4361725,1.6582722.977538
2019-12-10 22:35:52:109,-0.4359483,1.6582592.97643
2019-12-10 22:35:52:148,-0.4357485,1.6581382.975425
2019-12-10 22:35:52:186,-0.4356421,1.6586442.973338
2019-12-10 22:35:52:226,-0.4352249,1.6589762.971974
2019-12-10 22:35:52:266,-0.4343062,1.6591852.968825
2019-12-10 22:35:52:312,-0.4337824,1.6581432.967146
2019-12-10 22:35:52:353,-0.4331161,1.6565812.965209
2019-12-10 22:35:52:391,-0.4313696,1.6515892.96116
2019-12-10 22:35:52:433,-0.4299234,1.646022.958964
2019-12-10 22:35:52:471,-0.428225,1.6403422.956093
2019-12-10 22:35:52:517,-0.4275179,1.6366432.954661
2019-12-10 22:35:52:555,-0.4262663,1.6334852.95254
2019-12-10 22:35:52:598,-0.4227995,1.6238752.948707
2019-12-10 22:35:52:636,-0.4204019,1.6172642.945493
2019-12-10 22:35:52:675,-0.4197185,1.6135542.943465
2019-12-10 22:35:52:716,-0.4182521,1.6065912.940833
2019-12-10 22:35:52:759,-0.4174712,1.6016322.939823
2019-12-10 22:35:52:803,-0.4146834,1.5878212.931571
2019-12-10 22:35:52:840,-0.413505,1.575922.926351
2019-12-10 22:35:52:878,-0.412735,1.5671042.921979
2019-12-10 22:35:52:921,-0.4119118,1.5574272.919103
2019-12-10 22:35:52:960,-0.4103541,1.5490252.91552
2019-12-10 22:35:53:001,-0.406536,1.5277562.904648
2019-12-10 22:35:53:051,-0.4047811,1.5144622.901331
2019-12-10 22:35:53:086,-0.4043435,1.5084522.898846
2019-12-10 22:35:53:128,-0.401349,1.4889362.890691
2019-12-10 22:35:53:167,-0.3998891,1.4793282.888091
2019-12-10 22:35:53:201,-0.3990293,1.4712782.884288
2019-12-10 22:35:53:241,-0.3988488,1.4625342.88251
2019-12-10 22:35:53:278,-0.3989154,1.4506122.881338
2019-12-10 22:35:53:318,-0.3985503,1.439932.880347
2019-12-10 22:35:53:367,-0.3978364,1.4202062.877794
2019-12-10 22:35:53:406,-0.3976077,1.4109472.878115
2019-12-10 22:35:53:449,-0.3976546,1.3992582.879538
2019-12-10 22:35:53:488,-0.3992549,1.3831542.882748
2019-12-10 22:35:53:527,-0.3980308,1.3576292.888388
2019-12-10 22:35:53:572,-0.3970652,1.3446682.890312
2019-12-10 22:35:53:611,-0.3968167,1.3318822.897755
2019-12-10 22:35:53:653,-0.3948053,1.31892.900275
2019-12-10 22:35:53:697,-0.3933563,1.2807092.923874
2019-12-10 22:35:53:738,-0.3930105,1.2663152.932425
2019-12-10 22:35:53:780,-0.3935429,1.2493262.941875
2019-12-10 22:35:53:817,-0.3939192,1.2273462.959793
2019-12-10 22:35:53:869,-0.3954765,1.186642.991705
2019-12-10 22:35:53:905,-0.3959803,1.1494713.022824
2019-12-10 22:35:53:942,-0.3950615,1.1274583.044934
2019-12-10 22:35:53:985,-0.3958294,1.1063423.065125
2019-12-10 22:35:54:024,-0.3969392,1.0493643.139058
2019-12-10 22:35:54:069,-0.3972425,1.041583.161016
2019-12-10 22:35:54:111,-0.3957987,1.0108123.203531
2019-12-10 22:35:54:157,-0.3979257,0.99880753.231808
2019-12-10 22:35:54:203,-0.4029857,0.97277723.303638
2019-12-10 22:35:54:246,-0.4038512,0.97344763.312503
2019-12-10 22:35:54:290,-0.4037873,0.97657543.339371
2019-12-10 22:35:54:330,-0.4069367,0.98124563.388055
2019-12-10 22:35:54:378,-0.4080755,0.98529433.402594
2019-12-10 22:35:54:438,-0.4105726,0.99485243.434742
2019-12-10 22:35:54:485,-0.4142915,0.99570263.461294
2019-12-10 22:35:54:524,-0.4170126,0.9983813.474251
2019-12-10 22:35:54:569,-0.4186543,1.0005483.486617
2019-12-10 22:35:54:616,-0.4194821,1.0015743.488967
2019-12-10 22:35:54:667,-0.4222708,1.0057723.502196
2019-12-10 22:35:54:712,-0.4226342,1.0071883.503921
2019-12-10 22:35:54:749,-0.4241782,1.009053.507853
2019-12-10 22:35:54:789,-0.4246954,1.0109763.510405
2019-12-10 22:35:54:826,-0.4242706,1.0124793.51285
2019-12-10 22:35:54:871,-0.4242714,1.0131983.513363
2019-12-10 22:35:54:919,-0.4241555,1.0134113.513943
2019-12-10 22:35:54:968,-0.4236722,1.0137993.515066
2019-12-10 22:35:55:004,-0.4227759,1.0140813.516117
2019-12-10 22:35:55:043,-0.4221219,1.0143153.51687
2019-12-10 22:35:55:087,-0.4212677,1.0151673.516914
2019-12-10 22:35:55:130,-0.4192283,1.0155563.516753
2019-12-10 22:35:55:168,-0.4183691,1.0151453.516901
2019-12-10 22:35:55:209,-0.4176945,1.0151823.516733
2019-12-10 22:35:55:249,-0.4166841,1.0147743.515823
2019-12-10 22:35:55:298,-0.4154381,1.0155393.515396
2019-12-10 22:35:55:336,-0.4148515,1.0151173.51481
2019-12-10 22:35:55:374,-0.4140413,1.015053.514563
2019-12-10 22:35:55:413,-0.4138319,1.0147143.514527
2019-12-10 22:35:55:450,-0.4137927,1.0143983.514517
2019-12-10 22:35:55:495,-0.4135678,1.0142923.514275
2019-12-10 22:35:55:534,-0.4130946,1.0141683.513942
2019-12-10 22:35:55:571,-0.4129322,1.01433.513983
2019-12-10 22:35:55:610,-0.4127402,1.014413.513968
2019-12-10 22:35:55:648,-0.412686,1.0144463.514006
2019-12-10 22:35:55:688,-0.4123624,1.0144483.514561
2019-12-10 22:35:55:734,-0.4121183,1.014563.51469
2019-12-10 22:35:55:775,-0.4120521,1.0145763.514734
2019-12-10 22:35:55:810,-0.4120491,1.0145493.514732
2019-12-10 22:35:55:849,-0.4117224,1.0144043.514348
2019-12-10 22:35:55:886,-0.4117141,1.0144583.514328
2019-12-10 22:35:55:931,-0.4116172,1.014313.5145
2019-12-10 22:35:55:975,-0.411589,1.0141923.514453
2019-12-10 22:35:56:017,-0.411642,1.0140053.514243
2019-12-10 22:35:56:052,-0.4118289,1.0138393.514064
2019-12-10 22:35:56:088,-0.4116734,1.0137333.513906
2019-12-10 22:35:56:129,-0.4116494,1.0137283.513829
2019-12-10 22:35:56:168,-0.4116363,1.0137723.513855
2019-12-10 22:35:56:209,-0.4116611,1.0136423.51377
2019-12-10 22:35:56:247,-0.4116023,1.013693.513674
2019-12-10 22:35:56:283,-0.4115564,1.0135293.513542
2019-12-10 22:35:56:319,-0.4115275,1.0135043.513285
2019-12-10 22:35:56:362,-0.4112293,1.0135783.512751
2019-12-10 22:35:56:398,-0.4109341,1.0135853.512392
2019-12-10 22:35:56:436,-0.4110068,1.0135723.512388
2019-12-10 22:35:56:473,-0.4109949,1.0134453.51236
2019-12-10 22:35:56:515,-0.411016,1.0137663.512301
2019-12-10 22:35:56:551,-0.4110271,1.0136573.512081
2019-12-10 22:35:56:590,-0.4104476,1.0130233.509732
2019-12-10 22:35:56:634,-0.4106706,1.0126973.508315
