2019-12-23 17:48:37:567, no_human
2019-12-23 17:49:19:629,-0.7308706,1.920336,-0.4081751,-0.7651237,1.520198,-0.4629114,-0.7969074,1.135969,-0.5072361,-0.8409597,1.007946,-0.5640216,-0.7191412,1.289487,-0.3527971,-0.7936337,1.537704,-0.2365952,-0.6120659,1.745031,-0.3617185,-0.5863347,1.875886,-0.446019,-0.7820019,1.366506,-0.2691224,-0.8730782,1.651527,-0.3220864,-0.6575015,1.843745,-0.2013951,-0.6452646,1.846693,-0.2980128,-0.687875,1.911769,-0.3249646,-0.8005387,2.28782,-0.2264932,-0.5582075,2.782571,-0.1319726,-0.6365747,2.810788,-0.1081813,-0.7573143,1.921089,-0.4078148,-0.6877973,2.418964,-0.2293733,-0.7260797,2.806746,-0.303176,-0.5903966,2.852819,-0.2170053,-0.7897277,1.230031,-0.4980484,-0.5948707,1.915795,-0.477062,-0.6252818,1.944034,-0.4053748,-0.5877846,1.843251,-0.328291,-0.6052444,1.883107,0.03889981,
2019-12-23 17:49:19:663,-0.7419526,1.923974,-0.4149638,-0.7732049,1.522526,-0.4729322,-0.8007927,1.136683,-0.5168691,-0.8456798,1.009101,-0.5777305,-0.7232336,1.289904,-0.3613065,-0.7990512,1.53523,-0.2461606,-0.6285055,1.725991,-0.4042936,-0.5917499,1.860791,-0.4574412,-0.7860088,1.367137,-0.2787579,-0.8755969,1.651498,-0.3268977,-0.6599246,1.843797,-0.2061594,-0.6493328,1.843359,-0.3068543,-0.699847,1.914813,-0.3314887,-0.7188714,2.43948,-0.2247363,-0.543491,2.827549,-0.1180544,-0.472815,2.762678,-0.008898675,-0.7663683,1.924943,-0.4150241,-0.6788104,2.425179,-0.4190012,-0.7424151,2.844719,-0.306809,-0.6055492,2.853901,-0.2144364,-0.7946032,1.231138,-0.508247,-0.5992696,1.903946,-0.5265866,-0.6322182,1.909445,-0.3979695,-0.5941647,1.847989,-0.3393083,-0.6118625,1.883054,0.03155556,
2019-12-23 17:49:19:709,-0.7540276,1.929876,-0.4386492,-0.7854255,1.52619,-0.4950269,-0.8129655,1.139005,-0.5369471,-0.8551555,1.010796,-0.5960031,-0.7335812,1.290227,-0.3779777,-0.8069991,1.534697,-0.2588871,-0.630311,1.726669,-0.4098418,-0.6013383,1.867872,-0.4755455,-0.7982666,1.36936,-0.2987865,-0.9043266,1.646441,-0.3639937,-0.6947953,1.847866,-0.2475601,-0.6721371,1.857342,-0.31455,-0.7127895,1.925952,-0.3598238,-0.7438836,2.434592,-0.2488394,-0.6222401,2.840443,-0.1623779,-0.5483384,2.786551,-0.04999,-0.7772477,1.926798,-0.4353214,-0.6945369,2.420148,-0.4103299,-0.7826898,2.851975,-0.3295446,-0.6464128,2.859666,-0.2328859,-0.8066704,1.233639,-0.5287669,-0.5994976,1.906366,-0.5404645,-0.6359626,1.927019,-0.4271818,-0.6441511,1.885388,-0.3422342,-0.6074883,1.898602,0.0008212626,
2019-12-23 17:49:19:753,-0.7579528,1.931767,-0.4452057,-0.7906835,1.527739,-0.5023044,-0.819284,1.139542,-0.5443185,-0.8620955,1.011512,-0.6024001,-0.734956,1.29074,-0.379989,-0.811357,1.534577,-0.2647827,-0.6304963,1.724848,-0.4136489,-0.5998276,1.857343,-0.4796396,-0.8002465,1.369632,-0.3009515,-0.9051229,1.647941,-0.3644169,-0.6946995,1.848387,-0.2473553,-0.6751927,1.858016,-0.3222716,-0.7152199,1.927601,-0.3642941,-0.7564576,2.438164,-0.2612625,-0.6588506,2.838437,-0.1771756,-0.7279931,2.857223,-0.156445,-0.7825114,1.928155,-0.443672,-0.6984165,2.421948,-0.405784,-0.8118017,2.850358,-0.3445781,-0.6933551,2.855591,-0.215019,-0.8128209,1.23453,-0.5363002,-0.5990959,1.904586,-0.5421703,-0.6378546,1.92074,-0.4381817,-0.6463425,1.886899,-0.3514112,-0.6123092,1.900923,-0.00147447,
2019-12-23 17:49:19:800,-0.7631558,1.936259,-0.4565921,-0.7955712,1.530342,-0.5107403,-0.8236993,1.140394,-0.5501624,-0.8693089,1.013222,-0.6099029,-0.7426507,1.292593,-0.3885089,-0.8170686,1.53501,-0.2736199,-0.6323871,1.71767,-0.4271334,-0.5974737,1.830719,-0.477635,-0.8033432,1.370395,-0.304997,-0.9067976,1.65028,-0.3657096,-0.6951994,1.849302,-0.2478147,-0.6781201,1.857683,-0.3313444,-0.7222378,1.93263,-0.3749896,-0.7683848,2.446558,-0.2751442,-0.7011458,2.865376,-0.2510303,-0.7429143,2.855757,-0.1272258,-0.7857018,1.931678,-0.4554713,-0.7146887,2.445504,-0.3771322,-0.6618451,2.89071,-0.3327876,-0.6634278,2.868555,-0.1736718,-0.8173609,1.235814,-0.542774,-0.5896504,1.89149,-0.5254019,-0.6394168,1.907193,-0.4593998,-0.6473135,1.88684,-0.3591638,-0.6189619,1.900912,-0.009133428,
2019-12-23 17:49:19:838,-0.7741269,1.942343,-0.4760793,-0.8071123,1.5342,-0.5264226,-0.8356174,1.141788,-0.5623525,-0.8841189,1.015521,-0.6213766,-0.7532716,1.296211,-0.4015601,-0.8290572,1.544501,-0.2875956,-0.6394715,1.726143,-0.43659,-0.6033124,1.829814,-0.4877043,-0.814695,1.371909,-0.3164275,-0.90942,1.594485,-0.3293934,-0.6933713,1.787302,-0.20868,-0.6953381,1.807111,-0.333205,-0.7334574,1.938931,-0.392953,-0.7902183,2.468901,-0.3171077,-0.6620011,2.836662,-0.2592209,-0.757894,2.842258,-0.1736122,-0.796199,1.937119,-0.4764972,-0.6887445,2.37722,-0.5112911,-0.7716514,2.896692,-0.3807006,-0.6973462,2.856798,-0.2240043,-0.8291792,1.237863,-0.5558284,-0.5884981,1.889897,-0.532405,-0.6395497,1.913186,-0.4599999,-0.6553564,1.83426,-0.3466049,-0.6758142,1.854959,0.001541525,
2019-12-23 17:49:19:880,-0.7835662,1.949917,-0.4840336,-0.8161771,1.539368,-0.5330072,-0.8442361,1.144533,-0.5672205,-0.8940029,1.018781,-0.6277702,-0.7572125,1.297446,-0.4075192,-0.8347962,1.5421,-0.2923325,-0.657993,1.730354,-0.4475904,-0.6100534,1.832547,-0.4900478,-0.8233265,1.3747,-0.3212522,-0.9155241,1.596652,-0.3324085,-0.6995046,1.789408,-0.2117286,-0.7098055,1.809032,-0.3381332,-0.74247,1.944991,-0.4011343,-0.790816,2.482538,-0.34075,-0.7454532,2.869428,-0.2621949,-0.7761777,2.863065,-0.1361012,-0.8057236,1.946033,-0.4842415,-0.7196339,2.433787,-0.5069211,-0.8120701,2.920309,-0.3905006,-0.723206,2.874603,-0.2314747,-0.8379226,1.241209,-0.5611497,-0.5857401,1.883087,-0.5280767,-0.6380877,1.881938,-0.4098235,-0.6738472,1.84181,-0.3501833,-0.6996237,1.842584,0.003750235,
2019-12-23 17:49:19:920,-0.7896301,1.955744,-0.4882019,-0.8222708,1.542771,-0.5370422,-0.8505846,1.145643,-0.5709961,-0.9021731,1.020503,-0.6313773,-0.7614009,1.298262,-0.410657,-0.8387871,1.541843,-0.297926,-0.6714443,1.743829,-0.4467145,-0.6461262,1.798864,-0.4377244,-0.8296733,1.375826,-0.3250018,-0.9195801,1.609962,-0.3389485,-0.8916169,1.914524,-0.2963493,-0.8422726,1.932308,-0.3101373,-0.7488206,1.952534,-0.4092479,-0.791888,2.490432,-0.3494647,-0.7284016,2.864965,-0.2847903,-0.8408018,2.840623,-0.1619671,-0.811549,1.950524,-0.4855745,-0.825413,2.441941,-0.39669,-0.8430377,2.895924,-0.4024003,-0.7697045,2.87874,-0.2335303,-0.8441861,1.242895,-0.5650008,-0.5929523,1.868695,-0.5184084,-0.6825125,1.854428,-0.3484376,-0.7853729,2.015948,-0.3386772,-0.7642983,1.968141,0.04503694,
2019-12-23 17:49:19:961,-0.7941604,1.95835,-0.4917794,-0.8290706,1.544916,-0.5416518,-0.8599504,1.146725,-0.57651,-0.914715,1.022671,-0.6357809,-0.7605227,1.297801,-0.4088121,-0.8457074,1.54319,-0.3046861,-0.6753049,1.745246,-0.4502574,-0.653308,1.804107,-0.4438277,-0.8349933,1.376553,-0.3281291,-0.9222144,1.613508,-0.3415788,-0.8935562,1.917938,-0.2988144,-0.8428017,1.937694,-0.316865,-0.7496682,1.954685,-0.4134932,-0.7805933,2.493361,-0.3779524,-0.7227708,2.869592,-0.285414,-0.8139648,2.880664,-0.1990624,-0.8220074,1.953815,-0.4882379,-0.8494762,2.484951,-0.3456557,-0.8992831,2.891911,-0.4079922,-0.8397571,2.912284,-0.2625421,-0.8529024,1.244305,-0.570314,-0.5939039,1.864896,-0.5208645,-0.687427,1.85668,-0.3625453,-0.7891603,2.02442,-0.3436866,-0.766036,1.972752,0.03508011,
2019-12-23 17:49:20:009,-0.7967172,1.959348,-0.4952269,-0.8341482,1.546322,-0.5452438,-0.8680955,1.148529,-0.580005,-0.9231168,1.024554,-0.6382831,-0.7630165,1.298587,-0.4098693,-0.851048,1.542278,-0.3084925,-0.6790637,1.744727,-0.4519106,-0.6574681,1.802143,-0.4514716,-0.8379847,1.377255,-0.3294945,-0.9292699,1.615185,-0.3463164,-0.9004385,1.919578,-0.303813,-0.8503242,1.937983,-0.3172925,-0.7514322,1.955346,-0.4181138,-0.7767652,2.494318,-0.3849929,-0.7213165,2.865952,-0.2959929,-0.8160172,2.851979,-0.2252529,-0.8241771,1.95471,-0.490192,-0.8842959,2.481188,-0.3409267,-0.9399224,2.865225,-0.2546955,-0.8404835,2.875279,-0.1864732,-0.8602453,1.246012,-0.5738679,-0.597218,1.865666,-0.5234979,-0.6944578,1.860223,-0.3704243,-0.7921288,2.022925,-0.3437462,-0.7735946,1.974783,0.0325717,
2019-12-23 17:49:20:051,-0.8052929,1.96591,-0.5054353,-0.8457881,1.55063,-0.5525597,-0.8838419,1.151237,-0.585173,-0.9433355,1.028979,-0.642495,-0.787931,1.30249,-0.4300006,-0.8716005,1.54367,-0.3153873,-0.6899052,1.732429,-0.4648815,-0.6598485,1.79492,-0.4784825,-0.8513127,1.37951,-0.333833,-0.9453583,1.615266,-0.3603378,-0.8449985,1.904984,-0.318168,-0.7910628,1.931548,-0.347756,-0.7627655,1.961115,-0.4293926,-0.7475125,2.500072,-0.4161685,-0.7809588,2.909741,-0.3253043,-0.7207855,2.906605,-0.23347,-0.8292667,1.962258,-0.5013729,-0.9243464,2.482204,-0.3500817,-0.9688178,2.853706,-0.3051396,-0.9308406,2.866989,-0.1727024,-0.8748241,1.249013,-0.5795942,-0.6025908,1.865274,-0.5519522,-0.6953211,1.845933,-0.3868058,-0.7376344,2.007472,-0.4095827,-0.7253712,1.958795,-0.03161535,
2019-12-23 17:49:20:099,-0.8185335,1.959019,-0.5058773,-0.8488733,1.549188,-0.5524781,-0.8836388,1.151275,-0.5850032,-0.9471268,1.030757,-0.6428676,-0.792159,1.302881,-0.4327074,-0.8796253,1.546025,-0.3185304,-0.6958447,1.731723,-0.4692617,-0.6291872,1.849665,-0.5543578,-0.8502363,1.379409,-0.3334458,-0.9550246,1.616553,-0.3645349,-0.8465472,1.903068,-0.3189972,-0.7932761,1.93082,-0.3520229,-0.7887357,1.952332,-0.4321945,-0.7492794,2.490921,-0.4178858,-0.7841627,2.91289,-0.3282407,-0.7315764,2.907469,-0.2414032,-0.8338791,1.956913,-0.4997049,-0.9444604,2.474935,-0.3558186,-0.9894425,2.884044,-0.3080853,-0.9476731,2.876087,-0.1883426,-0.874877,1.248973,-0.5795093,-0.6271921,1.903249,-0.615949,-0.6735717,1.935353,-0.5032499,-0.7426027,2.006995,-0.4090431,-0.7248981,1.958734,-0.03295431,
2019-12-23 17:49:20:144,-0.8149436,1.959026,-0.5280405,-0.8668333,1.550403,-0.5657492,-0.9198626,1.156818,-0.5929378,-0.97693,1.03353,-0.6477955,-0.8112789,1.305065,-0.4408906,-0.9017527,1.557684,-0.3266857,-0.7081475,1.737274,-0.4732471,-0.6791054,1.794558,-0.4801732,-0.8829141,1.383997,-0.3410586,-0.9551446,1.626455,-0.3522549,-0.8374389,1.909628,-0.3086019,-0.7963301,1.934621,-0.3666371,-0.7727669,1.95512,-0.452462,-0.750328,2.494895,-0.4260822,-0.7805968,2.92217,-0.3378091,-0.76308,2.91469,-0.2434281,-0.8386343,1.953967,-0.5237222,-0.9839852,2.46195,-0.3764721,-1.047652,2.889435,-0.3289593,-0.9809693,2.864115,-0.2221504,-0.9068196,1.253183,-0.5888963,-0.622133,1.869023,-0.5523868,-0.7010501,1.852833,-0.395228,-0.7547787,2.009009,-0.4142647,-0.7257997,1.964062,-0.04646167,
2019-12-23 17:49:20:185,-0.8534274,1.96943,-0.513604,-0.893537,1.55575,-0.5635076,-0.9319052,1.158235,-0.5955005,-0.9936175,1.036786,-0.6517947,-0.8207812,1.306308,-0.4423702,-0.912352,1.559402,-0.3294004,-0.7173073,1.738517,-0.4748505,-0.6865207,1.796776,-0.4778062,-0.8950145,1.385349,-0.3437458,-0.9557122,1.626691,-0.3519929,-0.8375558,1.909698,-0.3085518,-0.8019754,1.932246,-0.3737715,-0.8077917,1.96781,-0.4288049,-0.7526124,2.503856,-0.4287332,-0.7743805,2.934233,-0.339536,-0.7704991,2.912354,-0.2353998,-0.8795294,1.962123,-0.5157433,-1.007152,2.477203,-0.3824578,-1.045462,2.905574,-0.3339346,-0.9817149,2.869043,-0.2188924,-0.9225064,1.255476,-0.5905169,-0.6280994,1.862818,-0.5453823,-0.7153634,1.850493,-0.3906215,-0.7668608,2.002125,-0.4190887,-0.7276634,1.96398,-0.05235991,
2019-12-23 17:49:20:221,-0.8559535,1.970039,-0.5142551,-0.8973629,1.556732,-0.563772,-0.9354042,1.159021,-0.5959426,-1.008145,1.042951,-0.6534148,-0.8206917,1.306479,-0.4423121,-0.9190627,1.561149,-0.330541,-0.7219256,1.738964,-0.474989,-0.6952955,1.797646,-0.4769791,-0.8959448,1.385606,-0.3437935,-0.9594371,1.627907,-0.3488908,-0.8400469,1.910514,-0.3062776,-0.8128797,1.927998,-0.3781319,-0.8089145,1.968229,-0.4294198,-0.7532992,2.504074,-0.4309202,-0.7737383,2.936898,-0.3392969,-0.7763309,2.912787,-0.2371963,-0.883156,1.962734,-0.5164321,-1.019782,2.476483,-0.3912244,-1.044231,2.908028,-0.3360603,-0.9936287,2.877047,-0.2221768,-0.9264163,1.256408,-0.5908018,-0.6343551,1.862699,-0.5438758,-0.7262918,1.854161,-0.391919,-0.7804407,1.993262,-0.4177631,-0.7377548,1.965328,-0.05689272,
2019-12-23 17:49:20:258,-0.8620057,1.971503,-0.5181537,-0.911404,1.559976,-0.5670162,-0.9592288,1.164027,-0.5987223,-1.024651,1.044164,-0.6550198,-0.8413341,1.310675,-0.4460586,-0.9245657,1.556835,-0.3312443,-0.7310332,1.738643,-0.4754005,-0.7089062,1.797848,-0.4722627,-0.9147646,1.389704,-0.345682,-0.9848968,1.606763,-0.3365567,-0.8626546,1.888294,-0.2943283,-0.8327085,1.91004,-0.3710361,-0.8155995,1.969537,-0.4341937,-0.7550762,2.501106,-0.435365,-0.7720436,2.936208,-0.3415449,-0.7833048,2.911826,-0.2440248,-0.8877655,1.964126,-0.5196157,-1.029592,2.476522,-0.3961375,-1.044335,2.90644,-0.3405376,-0.9919483,2.882358,-0.2311955,-0.9479219,1.261063,-0.5935355,-0.6485319,1.865443,-0.5346914,-0.7464795,1.852609,-0.3862308,-0.7923746,1.974781,-0.404537,-0.7596588,1.9467,-0.04875049,
2019-12-23 17:49:20:301,-0.8685792,1.964864,-0.5253828,-0.9209312,1.558717,-0.5701297,-0.9720101,1.167465,-0.5993124,-1.034145,1.046132,-0.6544192,-0.8505659,1.315825,-0.4469798,-0.9383723,1.553849,-0.3318248,-0.7461557,1.742807,-0.4690886,-0.7069591,1.799864,-0.4893923,-0.9287712,1.393482,-0.3462613,-0.9756002,1.621813,-0.339964,-0.8551184,1.903873,-0.2977884,-0.8345681,1.913579,-0.3830262,-0.8231238,1.961743,-0.4556957,-0.7566031,2.498465,-0.4359775,-0.7726553,2.935716,-0.3421655,-0.7861441,2.913808,-0.2498971,-0.8944426,1.957247,-0.5194252,-1.033537,2.471076,-0.3997396,-1.048529,2.897715,-0.3508568,-0.9965418,2.875512,-0.2395328,-0.9598295,1.263231,-0.5947068,-0.640636,1.866873,-0.5549329,-0.7453347,1.858319,-0.4026871,-0.7985792,1.972784,-0.4127548,-0.7615719,1.96017,-0.06172428,
2019-12-23 17:49:20:339,-0.8839599,1.961466,-0.5355678,-0.9412925,1.559853,-0.5746444,-0.9944526,1.172834,-0.5982261,-1.064682,1.055275,-0.6574002,-0.8753961,1.319284,-0.4506264,-0.967419,1.552938,-0.3375118,-0.7665369,1.731962,-0.4758609,-0.734385,1.795778,-0.4910825,-0.9511673,1.398844,-0.3451186,-1.024209,1.626271,-0.3577824,-0.9035642,1.908168,-0.315717,-0.8688111,1.933442,-0.3884767,-0.8377914,1.961964,-0.4682634,-0.7664123,2.49297,-0.4402772,-0.770174,2.932137,-0.3442128,-0.8002843,2.915421,-0.2691246,-0.9081141,1.951899,-0.5229803,-1.039729,2.468142,-0.4052206,-1.041285,2.892911,-0.3562284,-1.002415,2.875643,-0.2418101,-0.9819856,1.267661,-0.5949355,-0.6699468,1.86805,-0.5430282,-0.777235,1.851826,-0.4040316,-0.8269985,2.006433,-0.4216507,-0.7951234,1.966289,-0.06310734,
2019-12-23 17:49:20:380,-0.8956752,1.961483,-0.5397134,-0.9464811,1.560239,-0.5760201,-0.995361,1.173069,-0.5983041,-1.071586,1.058728,-0.6565757,-0.8753952,1.319238,-0.450635,-0.9807497,1.559789,-0.3421448,-0.7727769,1.73255,-0.478328,-0.7476561,1.795803,-0.4932745,-0.9513898,1.398901,-0.3451245,-1.035757,1.618784,-0.3575371,-0.9150854,1.900663,-0.3155127,-0.8808665,1.928054,-0.3916386,-0.8477783,1.962732,-0.4712492,-0.7707492,2.491486,-0.4419206,-0.7686349,2.931428,-0.3470553,-0.8018229,2.913304,-0.2714463,-0.9211074,1.951109,-0.5273274,-1.041015,2.469919,-0.4058836,-1.04083,2.893041,-0.3568361,-1.000578,2.877453,-0.2428759,-0.9836535,1.26797,-0.5951944,-0.679722,1.866078,-0.5389679,-0.7922161,1.852425,-0.4065152,-0.834138,2.002079,-0.4242125,-0.8080741,1.960404,-0.06646451,
2019-12-23 17:49:20:415,-0.9031668,1.963002,-0.5440868,-0.9534392,1.561427,-0.5778945,-0.9998668,1.173819,-0.5978485,-1.08422,1.064584,-0.6553963,-0.8767217,1.319345,-0.4506729,-0.9915995,1.555597,-0.3438845,-0.7834837,1.731284,-0.4765137,-0.764194,1.795408,-0.4916478,-0.9521226,1.399005,-0.3449836,-1.042122,1.620717,-0.3574434,-0.9214359,1.902535,-0.3154343,-0.8902042,1.927112,-0.3953956,-0.8564378,1.964724,-0.4754868,-0.7757058,2.491223,-0.4430681,-0.765528,2.930548,-0.3464924,-0.8039514,2.911523,-0.27171,-0.9273179,1.95221,-0.531381,-1.04231,2.471636,-0.4060057,-1.037987,2.89306,-0.35934,-1.002479,2.876698,-0.2419196,-0.9889059,1.268845,-0.5952471,-0.6987622,1.866196,-0.5345879,-0.81049,1.853517,-0.4058331,-0.8459026,2.002007,-0.4191998,-0.8180922,1.962042,-0.07054791,
2019-12-23 17:49:20:455,-0.9176289,1.962555,-0.5484312,-0.9833814,1.561932,-0.5789288,-1.04828,1.175813,-0.5917454,-1.105083,1.052309,-0.652931,-0.9229994,1.321264,-0.4571577,-1.014486,1.553402,-0.3437455,-0.8081168,1.729576,-0.4780944,-0.7774551,1.793763,-0.4917255,-0.9908996,1.399905,-0.3395413,-1.077316,1.606668,-0.355424,-0.9495478,1.885162,-0.3112231,-0.9145924,1.911084,-0.3891104,-0.8722445,1.963788,-0.47628,-0.7792792,2.492284,-0.4431983,-0.7638668,2.93059,-0.3470238,-0.8065974,2.910576,-0.2714902,-0.9409284,1.952304,-0.5393863,-1.043082,2.473427,-0.4060431,-1.038509,2.893258,-0.3594018,-1.001072,2.877234,-0.2415305,-1.032743,1.270459,-0.591327,-0.7125887,1.868328,-0.5342074,-0.8216147,1.851267,-0.406848,-0.8590226,1.989094,-0.414455,-0.844101,1.942229,-0.0655385,
2019-12-23 17:49:20:503,-0.928147,1.962148,-0.5514937,-0.9944025,1.561671,-0.5797113,-1.055504,1.175467,-0.5916343,-1.123495,1.05639,-0.651567,-0.9266159,1.321291,-0.4572154,-1.038525,1.56354,-0.3464299,-0.8233185,1.731042,-0.4784186,-0.796529,1.793123,-0.4884122,-1.001808,1.399511,-0.3391076,-1.086968,1.606563,-0.355773,-0.9569098,1.883818,-0.3107749,-0.9246402,1.909732,-0.3917857,-0.8802312,1.963033,-0.477002,-0.7904069,2.487165,-0.447337,-0.7598433,2.922547,-0.349273,-0.8127404,2.90577,-0.2835055,-0.9534786,1.952442,-0.5451973,-1.04445,2.474947,-0.4064658,-1.039725,2.893361,-0.3587409,-1.002524,2.877352,-0.2397872,-1.041098,1.270146,-0.5912879,-0.7301719,1.861962,-0.5332657,-0.8396742,1.852745,-0.404727,-0.872851,1.984925,-0.4088269,-0.8546779,1.942345,-0.06837949,
2019-12-23 17:49:20:542,-0.9585819,1.95875,-0.5554779,-1.026928,1.557476,-0.5801688,-1.089242,1.170107,-0.5897368,-1.148681,1.047043,-0.6473845,-0.9536135,1.317842,-0.4571882,-1.065844,1.576817,-0.3483046,-0.8479571,1.746146,-0.4739571,-0.8238794,1.803216,-0.4886392,-1.032882,1.394861,-0.3374098,-1.105736,1.606898,-0.3536621,-0.9776125,1.884897,-0.3092197,-0.9483039,1.907122,-0.3956278,-0.9099801,1.959724,-0.4821282,-0.8044226,2.491896,-0.4530092,-0.7665842,2.925295,-0.3587652,-0.8139731,2.906494,-0.2782388,-0.9834064,1.949073,-0.5482047,-1.053448,2.47541,-0.4104007,-1.042962,2.892817,-0.3590286,-1.003862,2.877086,-0.2403713,-1.074699,1.265108,-0.5898584,-0.7570106,1.864924,-0.5392316,-0.8651773,1.866523,-0.406406,-0.9051368,1.982852,-0.4079178,-0.8773984,1.944237,-0.07135448,
2019-12-23 17:49:20:590,-0.9710559,1.959407,-0.5568729,-1.037305,1.557076,-0.5801092,-1.097436,1.168823,-0.5886968,-1.168043,1.050415,-0.6460181,-0.9630957,1.317872,-0.4579893,-1.072024,1.566908,-0.346876,-0.8600823,1.736175,-0.4811402,-0.8327373,1.797134,-0.4961196,-1.041384,1.393558,-0.3363448,-1.124276,1.601198,-0.353412,-0.9949006,1.878554,-0.308739,-0.9652132,1.902335,-0.3952108,-0.9218322,1.959689,-0.4829271,-0.8114973,2.490966,-0.4561298,-0.7651214,2.92136,-0.3608163,-0.817863,2.905105,-0.2833181,-0.9957988,1.950392,-0.549928,-1.062396,2.477612,-0.4147368,-1.043474,2.894188,-0.361106,-1.003288,2.877593,-0.2420719,-1.083408,1.264032,-0.5890263,-0.7657533,1.863135,-0.541055,-0.8755855,1.861435,-0.4125925,-0.9172514,1.975874,-0.4108253,-0.8965495,1.93715,-0.07200012,
2019-12-23 17:49:20:635,-0.9846614,1.958483,-0.5585092,-1.052902,1.556288,-0.5799482,-1.114689,1.168023,-0.5865796,-1.180137,1.047095,-0.643226,-0.9784278,1.317488,-0.4574319,-1.089028,1.576208,-0.3482819,-0.8693739,1.735185,-0.4828756,-0.8495204,1.796676,-0.4943376,-1.058728,1.392768,-0.3342221,-1.141769,1.599832,-0.3533049,-1.012223,1.877046,-0.3085275,-0.9820106,1.903023,-0.3954335,-0.9345059,1.958501,-0.4840365,-0.8193436,2.488898,-0.4586404,-0.7643163,2.915586,-0.3615168,-0.8243348,2.902405,-0.290247,-1.009929,1.949774,-0.5520347,-1.070787,2.477849,-0.4171982,-1.043111,2.893883,-0.3605781,-1.005598,2.87818,-0.2416833,-1.100291,1.263249,-0.5874086,-0.785432,1.864654,-0.5393763,-0.8921183,1.859223,-0.4119998,-0.9316975,1.977831,-0.4111841,-0.9126456,1.936654,-0.07300004,
2019-12-23 17:49:20:679,-1.006619,1.957444,-0.5634821,-1.076263,1.55424,-0.5793582,-1.140192,1.164692,-0.5804103,-1.203746,1.042679,-0.6330395,-1.000324,1.31349,-0.4578093,-1.106662,1.58476,-0.3507205,-0.8848606,1.735983,-0.4899529,-0.869656,1.79298,-0.5021365,-1.084224,1.389443,-0.3280535,-1.166175,1.595392,-0.3537353,-1.0315,1.868798,-0.3064962,-1.004343,1.890333,-0.3986202,-0.955916,1.958082,-0.4880219,-0.8347687,2.487477,-0.4609056,-0.7824266,2.917281,-0.3655334,-0.8150786,2.909244,-0.2828518,-1.031816,1.948139,-0.5580469,-1.080891,2.477569,-0.4223984,-1.044711,2.893666,-0.3616362,-1.015296,2.875473,-0.2404585,-1.125216,1.260281,-0.5826769,-0.8032955,1.861871,-0.5484598,-0.9130517,1.854961,-0.418,-0.9539845,1.965089,-0.4099966,-0.9381724,1.927575,-0.07665643,
2019-12-23 17:49:20:718,-1.017218,1.956839,-0.565934,-1.0881,1.553622,-0.5792165,-1.152609,1.164079,-0.5776778,-1.21374,1.041111,-0.6271482,-1.0139,1.312953,-0.456219,-1.116499,1.586638,-0.3516884,-0.890549,1.72737,-0.4948443,-0.8376125,1.819064,-0.5444024,-1.096644,1.388829,-0.3253155,-1.180838,1.593564,-0.3514722,-1.048208,1.869035,-0.305218,-1.020941,1.895269,-0.398371,-0.9662347,1.958083,-0.4905606,-0.8436228,2.48715,-0.4648276,-0.8633034,2.930907,-0.3602965,-0.7618412,2.889,-0.2876371,-1.042393,1.946962,-0.5604683,-1.084565,2.476919,-0.4233385,-1.046094,2.893732,-0.36145,-1.015317,2.87511,-0.2415934,-1.137558,1.259652,-0.580565,-0.8130684,1.876929,-0.582666,-0.8566175,1.859226,-0.4946249,-0.9680221,1.966021,-0.410455,-0.9541527,1.929752,-0.07564291,
2019-12-23 17:49:20:762,-1.029486,1.954913,-0.5667954,-1.099397,1.552318,-0.577463,-1.162825,1.163324,-0.5736375,-1.224102,1.040235,-0.6258095,-1.027869,1.313616,-0.452246,-1.146384,1.572263,-0.3445423,-0.916728,1.712156,-0.4834357,-0.8499711,1.816169,-0.5431224,-1.106863,1.388075,-0.3212715,-1.191971,1.59156,-0.3504327,-1.058653,1.866589,-0.3037196,-1.032762,1.890876,-0.3982158,-0.9792551,1.957376,-0.4921654,-0.8554535,2.486189,-0.4679106,-0.8148846,2.901526,-0.3730348,-0.8038678,2.908311,-0.2806295,-1.053704,1.943953,-0.5607226,-1.088448,2.474681,-0.4235848,-1.043609,2.891913,-0.3600567,-1.017831,2.874808,-0.2413045,-1.14805,1.258757,-0.5770653,-0.825481,1.876678,-0.5796478,-0.8693112,1.857569,-0.4875713,-0.9779729,1.964897,-0.4069172,-0.9676719,1.926239,-0.07409391,
2019-12-23 17:49:20:815,-1.035898,1.956252,-0.5693138,-1.107362,1.552647,-0.5770589,-1.173316,1.162444,-0.5695572,-1.233382,1.03889,-0.6187866,-1.038607,1.312505,-0.4505904,-1.146425,1.570939,-0.344605,-0.9194543,1.71137,-0.4866846,-0.8585659,1.815434,-0.5447503,-1.117357,1.387195,-0.3171869,-1.206628,1.587883,-0.3489671,-1.072131,1.862219,-0.3017166,-1.048587,1.88552,-0.3973377,-0.9869604,1.959108,-0.4983523,-0.8679911,2.489166,-0.4662908,-0.8176541,2.882405,-0.3628481,-0.7114853,2.852578,-0.2577844,-1.059286,1.945029,-0.5606762,-1.090094,2.476508,-0.4261761,-1.043876,2.894172,-0.3580552,-1.016545,2.876036,-0.2403107,-1.157842,1.258214,-0.5740178,-0.8309804,1.868786,-0.5616367,-0.8750041,1.854455,-0.4954,-0.9904478,1.960667,-0.4091995,-0.9811921,1.921627,-0.07519373,
