2019-12-23 18:20:55:486,0.4130012,-0.1084845,2.195146,0.4118424,0.07965672,1.980905,0.4071088,0.2720011,1.754539,0.5127439,0.3548674,1.707161,0.07606471,0.3103369,1.659991,-0.1026396,0.2669767,1.769674,-0.1951319,0.2542795,1.555647,-0.1703618,0.2011905,1.548943,0.6901204,0.241287,1.819457,0.39994,0.3166292,1.717106,0.09592077,0.2989284,1.741515,0.02528835,0.3013269,1.766984,0.343808,-0.07621169,2.169749,0.4907331,-0.4167846,2.189717,0.3614274,-0.4021558,2.334102,0.3149127,-0.4625843,2.297452,0.4694443,-0.1061836,2.145283,0.5314632,-0.3836211,2.352977,0.6121218,-0.5029699,2.477927,0.6187457,-0.5790391,2.398037,0.4089367,0.2230574,1.81339,-0.170257,0.2155483,1.526602,-0.1593425,0.2358944,1.516333,-0.07170336,0.2913908,1.747515,0.06429999,0.5351172,1.820739
2019-12-23 18:20:55:537,0.4134124,-0.1092052,2.194238,0.412021,0.07942724,1.980678,0.4071758,0.2719917,1.754569,0.5128126,0.3548582,1.707191,0.07613192,0.3103272,1.660021,-0.1165524,0.2669575,1.748443,-0.2293709,0.2134272,1.552763,-0.1823765,0.1925721,1.545844,0.6901869,0.2412775,1.819487,0.4000063,0.3166196,1.717136,0.09608897,0.298965,1.742407,0.02540662,0.3015687,1.768241,0.344104,-0.07513452,2.172517,0.4904919,-0.416616,2.188719,0.3614797,-0.4021627,2.334059,0.3150326,-0.4625155,2.297325,0.4705482,-0.1089741,2.14059,0.531608,-0.3836595,2.351689,0.6121562,-0.502939,2.477901,0.6188655,-0.5789704,2.39791,0.4090169,0.2230169,1.813382,-0.1789409,0.2012901,1.528549,-0.1748936,0.2163789,1.518718,-0.0724438,0.2904177,1.748366,0.06659041,0.5353383,1.822668
2019-12-23 18:20:55:584,0.4123911,-0.1091226,2.197303,0.4113482,0.07953346,1.982135,0.4067068,0.2722182,1.755105,0.5123253,0.3550949,1.707738,0.07566478,0.3105546,1.660555,-0.08999856,0.2706737,1.78734,-0.1963988,0.2626319,1.579787,-0.1704513,0.1998621,1.557703,0.6897203,0.2415012,1.820024,0.3995439,0.3168417,1.717669,0.09553957,0.299099,1.74214,0.0253136,0.3029832,1.766774,0.3434837,-0.07685137,2.172433,0.4908888,-0.4176394,2.189759,0.3610145,-0.4019479,2.334534,0.3145079,-0.4624382,2.298049,0.4675093,-0.101818,2.15652,0.5312621,-0.3846538,2.357173,0.6116797,-0.5027013,2.478407,0.6183408,-0.5788933,2.398634,0.4085211,0.2232013,1.814131,-0.1795091,0.2109731,1.521902,-0.1532414,0.2262763,1.517857,-0.07207394,0.2915766,1.747666,0.06834481,0.5371554,1.822624
2019-12-23 18:20:55:625,0.4113745,-0.1046396,2.191694,0.4110368,0.08069229,1.980556,0.4066968,0.2722301,1.755064,0.5123155,0.3551067,1.707696,0.07565454,0.3105666,1.660514,-0.0900289,0.2707207,1.787288,-0.1866198,0.2560019,1.575284,-0.1698083,0.1966498,1.562396,0.6897105,0.2415132,1.819982,0.3995345,0.3168535,1.717628,0.09553254,0.2992305,1.742191,0.02540339,0.302568,1.76494,0.344445,-0.08132684,2.128912,0.4874726,-0.4089411,2.202641,0.3609302,-0.4017531,2.334645,0.3145151,-0.4623935,2.297961,0.4641907,-0.08604586,2.164634,0.5294693,-0.3767675,2.354975,0.6116824,-0.5027057,2.478388,0.6183482,-0.5788486,2.398546,0.4084768,0.2233198,1.813925,-0.1644437,0.2045382,1.523226,-0.1598732,0.2305161,1.531,-0.07124101,0.2928208,1.745708,0.07947191,0.541406,1.8204
2019-12-23 18:20:55:679,0.4115056,-0.1034476,2.19105,0.4110857,0.08136475,1.980655,0.4068391,0.2724457,1.755945,0.5124544,0.3553381,1.708585,0.07580072,0.3107819,1.661394,-0.09777097,0.2688726,1.778255,-0.2332617,0.2503484,1.590263,-0.1965363,0.1871708,1.578247,0.6898504,0.2417257,1.820863,0.399669,0.3170642,1.718503,0.09553677,0.3017544,1.743437,0.02177396,0.3013028,1.767208,0.3447056,-0.08089805,2.125923,0.4869086,-0.4072324,2.204245,0.3609666,-0.401282,2.335763,0.3146724,-0.4621669,2.298794,0.4609953,-0.07111001,2.180892,0.5284535,-0.3715249,2.357455,0.6119455,-0.5026532,2.479476,0.6185054,-0.5786219,2.399379,0.4085897,0.2235954,1.814519,-0.1887395,0.1985482,1.540558,-0.1890494,0.2183459,1.5445,-0.07168005,0.2965555,1.746841,0.07423793,0.5361916,1.823595
2019-12-23 18:20:55:717,0.4125558,-0.1060687,2.197177,0.4114662,0.08101892,1.982376,0.4069684,0.2725955,1.756258,0.5125851,0.3554959,1.7089,0.07593125,0.3109313,1.661708,-0.09936419,0.2693073,1.776522,-0.200419,0.2954195,1.567179,-0.1721952,0.1986178,1.549901,0.6899784,0.241874,1.821175,0.3997971,0.3172108,1.718815,0.09610866,0.3050286,1.748655,0.02024937,0.3006171,1.76968,0.3454109,-0.08244407,2.179215,0.4942048,-0.4236844,2.190084,0.3611293,-0.4012148,2.336024,0.3147185,-0.4621775,2.299322,0.4670916,-0.09052253,2.171797,0.5314134,-0.3823348,2.360978,0.6121101,-0.502563,2.47986,0.6185515,-0.5786326,2.399907,0.4087593,0.2237061,1.815041,-0.1627436,0.207559,1.520565,-0.1599645,0.2159553,1.5075,-0.07258295,0.2965235,1.751067,0.08087464,0.5353127,1.826385
2019-12-23 18:20:55:754,0.4128931,-0.1059836,2.200476,0.4116835,0.08178294,1.984679,0.4070886,0.2738868,1.757682,0.5127004,0.3568398,1.710346,0.07605562,0.3122213,1.663131,-0.07287031,0.2738484,1.80689,-0.1918011,0.2722418,1.606211,-0.1860397,0.2037095,1.579003,0.6900964,0.2431564,1.822595,0.3999178,0.3184817,1.720228,0.09655108,0.3072525,1.752668,0.01946358,0.3020387,1.773785,0.345307,-0.08146656,2.179965,0.4944666,-0.4224206,2.191782,0.3612861,-0.4000329,2.337397,0.3148258,-0.460965,2.300759,0.4676042,-0.09175456,2.170907,0.5317045,-0.3819529,2.362277,0.612269,-0.5013604,2.481346,0.6186588,-0.57742,2.401344,0.4088997,0.2248966,1.816679,-0.1763297,0.2154431,1.506303,-0.1745271,0.2254968,1.491,-0.07299227,0.2967767,1.758256,0.03307028,0.5292059,1.8037
2019-12-23 18:20:55:791,0.4133698,-0.1056434,2.202636,0.4120149,0.0826124,1.986481,0.4072804,0.2752051,1.759006,0.5128903,0.3582107,1.711692,0.0762509,0.3135381,1.664455,-0.07233498,0.2744149,1.808287,-0.1906058,0.26934,1.607324,-0.1958457,0.20132,1.58462,0.6902857,0.2444661,1.823916,0.4001087,0.3197797,1.721543,0.09698132,0.3102601,1.75614,0.02377282,0.3039732,1.777645,0.3454038,-0.08036947,2.18073,0.4947401,-0.4211423,2.193334,0.3615144,-0.398829,2.338661,0.3150256,-0.4596802,2.302032,0.4681013,-0.09235156,2.170458,0.5320221,-0.3813125,2.363492,0.6124923,-0.5001243,2.482723,0.6188586,-0.576135,2.402617,0.4091245,0.2261118,1.818138,-0.1898292,0.2122764,1.515552,-0.1882319,0.2226332,1.503,-0.06859123,0.2969414,1.768522,0.07707343,0.5342696,1.83475
2019-12-23 18:20:55:828,0.4138941,-0.1052471,2.203682,0.4125806,0.08331859,1.987576,0.407858,0.2762606,1.759976,0.5134801,0.3593091,1.712675,0.07683116,0.3145914,1.665427,-0.06614567,0.2799673,1.81531,-0.2476195,0.2541114,1.675578,-0.2081432,0.2042475,1.627688,0.6908586,0.2455152,1.824883,0.4006634,0.320823,1.722501,0.09797099,0.3111646,1.759884,0.02880085,0.306565,1.781334,0.3457876,-0.07890701,2.181551,0.4951391,-0.419679,2.194281,0.3621224,-0.3978888,2.339553,0.3156083,-0.4586282,2.302931,0.4689106,-0.09297776,2.169402,0.5326515,-0.3806549,2.36414,0.6130807,-0.4991275,2.483726,0.6194413,-0.575083,2.403516,0.4097023,0.2270938,1.819159,-0.2014892,0.2122872,1.550743,-0.1950293,0.2342188,1.554,-0.06514987,0.2979997,1.781396,0.07705107,0.5345085,1.835615
2019-12-23 18:20:55:869,0.41446,-0.09743798,2.200981,0.4135561,0.08718193,1.989072,0.4089632,0.2790837,1.762652,0.5146035,0.3622456,1.715389,0.07794349,0.3174096,1.668105,-0.04248483,0.3082412,1.84384,-0.2407624,0.2502763,1.747393,-0.2289689,0.1918967,1.611155,0.6919538,0.2483203,1.827551,0.401758,0.3236026,1.725159,0.1046424,0.3186864,1.789602,0.03025321,0.3083314,1.793873,0.3485225,-0.07174885,2.143641,0.4531776,-0.31673,2.182642,0.3554921,-0.3781267,2.341263,0.4091622,-0.3708748,2.373078,0.4677314,-0.07866573,2.174446,0.5321416,-0.3706909,2.363504,0.6142492,-0.4964672,2.486504,0.6205199,-0.572372,2.406147,0.4107452,0.2299857,1.821579,-0.2467589,0.2044033,1.526917,-0.2005876,0.2162474,1.521455,-0.06188637,0.3030199,1.818496,0.1139652,0.5518382,1.855546
2019-12-23 18:20:55:904,0.4214526,-0.1005313,2.205481,0.4163274,0.08701575,1.991214,0.4098474,0.2797118,1.764147,0.515502,0.3629104,1.716892,0.07883396,0.3180354,1.669603,-0.07087978,0.2855228,1.855224,-0.2834782,0.2525747,1.782533,-0.2552665,0.1928844,1.605996,0.6928299,0.2489426,1.829043,0.4026341,0.3242159,1.726648,0.1053303,0.3189166,1.790322,0.03348479,0.3076602,1.797692,0.3604928,-0.06949246,2.185717,0.454055,-0.316116,2.184137,0.3545907,-0.3700764,2.340528,0.4100259,-0.3702841,2.374561,0.4801674,-0.09367478,2.168839,0.5365618,-0.3792379,2.368368,0.6151146,-0.4958484,2.487977,0.6214412,-0.5716726,2.407474,0.4119969,0.2305092,1.8232,-0.2666521,0.212135,1.534256,-0.1899273,0.1895882,1.555357,-0.06071857,0.2983137,1.833318,0.1141987,0.5516344,1.859455
2019-12-23 18:20:55:939,0.4229895,-0.100865,2.208515,0.4172705,0.08765197,1.993504,0.4099512,0.2810755,1.766204,0.5155946,0.3643349,1.718976,0.07894477,0.3193977,1.671658,-0.1238483,0.2871867,1.876339,-0.3246904,0.2269999,1.789546,-0.2830447,0.193382,1.696773,0.6929305,0.2502953,1.831097,0.4027398,0.3255553,1.728692,0.1036322,0.312184,1.783248,0.04414142,0.3096194,1.795636,0.3603067,-0.06955492,2.185768,0.4541628,-0.3147773,2.186188,0.3536233,-0.3648665,2.341438,0.4101349,-0.3689822,2.376587,0.4809207,-0.09405756,2.170813,0.5369723,-0.379101,2.371093,0.6151929,-0.4944816,2.489965,0.6215842,-0.5703062,2.409409,0.4123312,0.2317218,1.825314,-0.3266122,0.1911888,1.624995,-0.2445936,0.1585074,1.636222,-0.05400213,0.2882106,1.837291,0.1107057,0.5504361,1.854719
2019-12-23 18:20:55:976,0.4019479,-0.09082472,2.216014,0.4120556,0.09230256,1.999368,0.41138,0.283672,1.772579,0.5170147,0.3670763,1.72541,0.0803994,0.3219897,1.678033,-0.1197244,0.2861949,1.88431,-0.3049711,0.1827147,1.808207,-0.2951341,0.1716312,1.717195,0.6943405,0.2528657,1.837465,0.4041627,0.3280928,1.735041,0.1044527,0.3131018,1.786347,0.05181548,0.3114894,1.79714,0.3437892,-0.07044113,2.175367,0.4555919,-0.312237,2.192554,0.3543883,-0.3600228,2.346717,0.41155,-0.3665355,2.382896,0.4382963,-0.06398487,2.200408,0.5272711,-0.3607249,2.374162,0.616995,-0.4925337,2.49702,0.6226377,-0.5685385,2.416698,0.4122967,0.2346469,1.831202,-0.31749,0.183505,1.645271,-0.234658,0.1527008,1.643974,-0.03125088,0.2960692,1.833752,0.1108293,0.5500157,1.858139
2019-12-23 18:20:56:012,0.4017819,-0.09088981,2.225246,0.4111187,0.09424198,2.006516,0.4121822,0.2856164,1.776735,0.5178082,0.3691214,1.729606,0.08121784,0.3239311,1.682187,-0.1279051,0.2789392,1.878259,-0.314955,0.1624694,1.848621,-0.2940877,0.1541139,1.777496,0.6951317,0.254792,1.841615,0.4049624,0.3299963,1.739177,0.1050516,0.3141749,1.789238,0.05625708,0.3128848,1.797791,0.3394074,-0.06751359,2.200084,0.4563957,-0.3103323,2.196703,0.3547447,-0.3566656,2.349816,0.4123467,-0.364695,2.387005,0.4443518,-0.06996894,2.198219,0.5298684,-0.3628858,2.37872,0.6180004,-0.4909865,2.501547,0.6233515,-0.5668523,2.421034,0.4127277,0.2367533,1.836258,-0.3288822,0.1438128,1.724886,-0.2376735,0.1652952,1.6785,-0.02345286,0.2947498,1.834584,0.1022551,0.5527291,1.857666
2019-12-23 18:20:56:046,0.4019802,-0.0903635,2.230999,0.4108618,0.09578621,2.012282,0.4130265,0.2874414,1.781818,0.5186359,0.3710527,1.734736,0.08208308,0.3257533,1.687269,-0.1187502,0.2782233,1.890179,-0.3033186,0.1688763,1.929915,-0.3072453,0.1382065,1.857435,0.6959629,0.2565969,1.846695,0.4058156,0.3317749,1.744242,0.1093824,0.3114022,1.807443,0.05572094,0.3148681,1.805063,0.3390401,-0.06652629,2.204873,0.4572442,-0.3085485,2.20178,0.3552685,-0.3542333,2.354219,0.41319,-0.3629814,2.392038,0.4466205,-0.07169366,2.198467,0.5310475,-0.3619906,2.382957,0.618934,-0.4894043,2.506795,0.6242194,-0.5650932,2.425999,0.4132698,0.2385901,1.841667,-0.3460086,0.1176944,1.852254,-0.2817866,0.1268674,1.806375,-0.02337808,0.2970221,1.851828,0.1129166,0.5544787,1.872
2019-12-23 18:20:56:088,0.4013292,-0.08944535,2.232642,0.4097853,0.09729362,2.014595,0.4123954,0.2891107,1.784413,0.5179678,0.3727937,1.737371,0.08146065,0.3274227,1.689858,-0.1059709,0.2717012,1.901611,-0.2714494,0.1598742,1.982346,-0.2901229,0.1282556,1.916742,0.6953331,0.2582524,1.849287,0.405206,0.3334131,1.746823,0.1057227,0.3307533,1.80164,0.06449893,0.3203842,1.804966,0.3379492,-0.06505048,2.20677,0.4566276,-0.3069087,2.204366,0.3543565,-0.3526305,2.356726,0.4125895,-0.3613859,2.394592,0.4470511,-0.07197726,2.198168,0.5306495,-0.3607703,2.384984,0.6183323,-0.4878408,2.50942,0.6236737,-0.5633955,2.428403,0.41249,0.2402575,1.844246,-0.3322576,0.1153879,1.926628,-0.2747464,0.1226977,1.858137,-0.009512035,0.2947922,1.836627,0.1039749,0.5584112,1.877571
2019-12-23 18:20:56:123,0.3991941,-0.06943452,2.205638,0.4085496,0.1030105,2.010459,0.4119975,0.2903184,1.786974,0.5175383,0.3740599,1.739965,0.08107232,0.3286305,1.692415,-0.08976279,0.2675055,1.914737,-0.2474577,0.1472554,1.998029,-0.2721079,0.1152573,1.952385,0.6949344,0.2594483,1.851847,0.404827,0.3345943,1.749374,0.1045157,0.3299177,1.800053,0.06682375,0.3219429,1.807414,0.3302279,-0.02195013,2.201563,0.4562416,-0.3057244,2.20692,0.3537343,-0.3519436,2.359601,0.4122158,-0.3602397,2.39712,0.4551859,-0.07453394,2.128388,0.5253346,-0.3365191,2.351185,0.6180151,-0.486498,2.511777,0.6235638,-0.5617553,2.430216,0.4120885,0.2416872,1.845259,-0.3277873,0.07328558,1.945549,-0.274072,0.1045054,1.876389,-0.009304593,0.2976569,1.842414,0.1081637,0.5605754,1.877235
2019-12-23 18:20:56:162,0.4000852,-0.06942606,2.205564,0.4092665,0.1039912,2.010191,0.4133168,0.2908659,1.790635,0.5188637,0.3746638,1.743644,0.08240862,0.3291752,1.696077,-0.03142652,0.2823287,1.952224,-0.2141637,0.13364,2.011523,-0.240834,0.1063579,1.988851,0.696239,0.2599852,1.855505,0.4061475,0.3351151,1.753027,0.1065214,0.330309,1.806762,0.06562205,0.3226658,1.813503,0.3319025,-0.0203321,2.206367,0.4575559,-0.3051966,2.210581,0.3550473,-0.3521193,2.363588,0.4135145,-0.3597533,2.400758,0.4575466,-0.07732093,2.12716,0.5267985,-0.3364472,2.353189,0.6191602,-0.4855533,2.514915,0.625,-0.5610085,2.433481,0.4130521,0.2425631,1.847294,-0.2886495,0.05629945,1.933689,-0.1863643,0.1697028,1.836364,0.01430216,0.3171639,1.85966,0.10357,0.563804,1.880625
2019-12-23 18:20:56:196,0.3996548,-0.06873882,2.205046,0.4084799,0.1056592,2.009594,0.4126181,0.291464,1.792596,0.5181282,0.3752958,1.745631,0.08171783,0.3297745,1.698033,-0.02857387,0.282691,1.955494,-0.1690464,0.1447456,2.042881,-0.1795515,0.1230425,2.040488,0.6955422,0.2605754,1.857467,0.4054705,0.3356963,1.754982,0.1060579,0.3309804,1.809584,0.06551631,0.3240607,1.817079,0.3314587,-0.0199945,2.206114,0.4568715,-0.3046117,2.212537,0.3543926,-0.3523175,2.365958,0.4128475,-0.3591923,2.402695,0.457122,-0.07704329,2.127419,0.5260575,-0.3354828,2.354255,0.6182654,-0.4845117,2.516294,0.624412,-0.5602969,2.435205,0.4123954,0.2434795,1.848553,-0.2235979,0.08321548,2.063062,-0.1915427,0.1051773,1.989364,0.0155377,0.3138583,1.859606,0.1003367,0.5672681,1.885562
2019-12-23 18:20:56:236,0.4035705,-0.07601798,2.210236,0.4070003,0.1010143,2.009199,0.4076117,0.2922064,1.79422,0.5129621,0.3760573,1.747321,0.07671593,0.3305269,1.699632,-0.02195453,0.30641,1.965,-0.1575716,0.07817876,2.0584,-0.2027626,0.000546217,2.093595,0.6905673,0.261307,1.859098,0.4005463,0.3364243,1.756593,0.101092,0.3314974,1.810719,0.06154837,0.3260144,1.825616,0.3393664,-0.06433332,2.107219,0.4519308,-0.3038796,2.214143,0.3492718,-0.3524637,2.368256,0.4080036,-0.3584754,2.404271,0.4539564,-0.03859568,2.245302,0.5281149,-0.351169,2.401781,0.6140776,-0.484892,2.519326,0.6197675,-0.5591979,2.436245,0.4085015,0.2439137,1.849859,-0.212713,-0.009791374,2.093068,-0.1964918,0.006807566,2.057027,0.01136231,0.3120651,1.871359,0.09674633,0.5733914,1.888214
2019-12-23 18:20:56:274,0.4016427,-0.08025563,2.219393,0.4051342,0.1011003,2.010545,0.4034696,0.292317,1.792508,0.5087142,0.3761394,1.745636,0.07256388,0.3306459,1.697902,-0.01837027,0.3001446,1.964856,-0.1587663,0.06824994,2.07632,-0.2055368,-0.01061261,2.117535,0.686456,0.2614184,1.857392,0.3964595,0.3365441,1.754878,0.09695271,0.3314598,1.808602,0.0606824,0.3255988,1.824591,0.3319969,-0.06270933,2.191828,0.4478338,-0.3037615,2.212418,0.3448514,-0.3531752,2.367356,0.4039795,-0.3583369,2.402544,0.4540901,-0.07098401,2.199365,0.5251831,-0.3587159,2.392142,0.6100823,-0.4849466,2.517827,0.6155553,-0.5594201,2.435024,0.4051195,0.2439203,1.849275,-0.2154842,-0.02095497,2.117007,-0.1992605,-0.004363418,2.080961,0.009267169,0.3135381,1.874767,0.1002867,0.572771,1.880154
2019-12-23 18:20:56:311,0.1604096,-0.04874015,2.253168,0.1429402,0.1352596,2.050466,0.1246555,0.3233004,1.83501,0.2209665,0.4076864,1.790714,-0.2058778,0.3621727,1.739009,-0.0668628,0.3016927,1.981384,-0.1584214,0.06238461,2.083019,-0.1890384,-0.01893508,2.120969,0.4093281,0.291891,1.900488,0.1211283,0.3671991,1.79671,0.02503732,0.185246,1.703545,-0.05488772,0.1857793,1.691703,0.09464317,-0.03283453,2.175454,0.1726437,-0.2731807,2.254268,0.07362227,-0.3245507,2.406657,0.1341553,-0.3282226,2.443359,0.2210298,-0.028386,2.259701,0.2603844,-0.3316011,2.441317,0.336778,-0.4540828,2.558865,0.3462428,-0.5283166,2.474469,0.1293844,0.2754905,1.891328,-0.1990654,-0.02925026,2.120447,-0.1829444,-0.01262391,2.08441,-0.1063394,0.1763929,1.742145,-0.01413925,0.4365429,1.748046
2019-12-23 18:20:56:342,0.1526992,-0.05822229,2.269802,0.1414852,0.1328359,2.055039,0.1248685,0.3233021,1.835148,0.2211857,0.4076901,1.790851,-0.2056646,0.362174,1.739148,0.08197425,0.2932139,1.758086,-0.03961604,0.06812871,1.804662,-0.05150487,0.03255701,1.701577,0.4095393,0.2918928,1.900625,0.1213387,0.3672001,1.796847,0.06289103,0.2058893,1.644906,0.07943094,0.1902904,1.567942,0.08213355,-0.03902853,2.237331,0.172854,-0.2731793,2.254406,0.07447481,-0.3254995,2.406049,0.1343616,-0.3282226,2.443497,0.2151066,-0.04085255,2.25446,0.2600918,-0.3378216,2.443341,0.3364109,-0.4537518,2.558571,0.3461969,-0.5288075,2.47528,0.1295123,0.2752921,1.891866,-0.06214383,0.022982,1.701445,-0.04677972,0.04057622,1.665921,0.02711113,0.1812004,1.618594,0.1183103,0.4417292,1.62468
2019-12-23 18:20:56:380,0.1518856,-0.05915487,2.270812,0.1410095,0.1321713,2.055799,0.1250843,0.3233817,1.834895,0.22141,0.4077698,1.790598,-0.2054506,0.3622531,1.738897,0.08195605,0.2933091,1.757599,-0.03963463,0.06822431,1.804175,-0.0515235,0.03265238,1.701089,0.4097548,0.2919728,1.900372,0.1215516,0.3672799,1.796595,0.06424666,0.2080424,1.641802,0.08080448,0.1921253,1.564905,0.08210564,-0.03903353,2.237029,0.1730668,-0.2731001,2.254153,0.07522483,-0.3257991,2.405252,0.1345699,-0.3281425,2.443245,0.2136322,-0.04380083,2.252237,0.2601189,-0.3389125,2.443228,0.3364289,-0.4534451,2.558007,0.3463941,-0.528749,2.475059,0.1295326,0.2752734,1.891858,-0.06216232,0.02307808,1.700957,-0.04678063,0.04058111,1.665897,0.02847404,0.1830348,1.615556,0.1188235,0.4424255,1.623527
2019-12-23 18:20:56:412,0.1507225,-0.0602237,2.272376,0.1401498,0.1312726,2.057183,0.1250942,0.3233806,1.834897,0.2214202,0.4077687,1.790599,-0.2054407,0.3622519,1.738899,0.08186976,0.2933038,1.75753,-0.03972033,0.06821942,1.804106,-0.05160924,0.03264749,1.701021,0.4097646,0.2919716,1.900373,0.1215613,0.3672788,1.796597,0.06442514,0.208598,1.641108,0.08106399,0.1926693,1.564234,0.08200788,-0.0390799,2.236981,0.1730766,-0.2731012,2.254155,0.07557057,-0.3260183,2.40488,0.1345795,-0.3281437,2.443247,0.2124934,-0.04548931,2.251667,0.2600234,-0.3397478,2.443537,0.3362985,-0.4532931,2.557801,0.3463845,-0.5287869,2.475111,0.1294759,0.2751619,1.892027,-0.06224756,0.02307332,1.700889,-0.04678561,0.04058158,1.665889,0.02873143,0.1835781,1.614886,0.119065,0.442844,1.622939
2019-12-23 18:20:56:448,0.1471201,-0.06242394,2.276923,0.1360083,0.1295001,2.061272,0.1229009,0.3232645,1.835997,0.2191496,0.4076561,1.791714,-0.2076238,0.3621399,1.739988,0.07875386,0.2931606,1.758413,-0.03547484,0.2398303,2.018759,-0.05442966,0.2353075,2.053738,0.4075805,0.2918509,1.90148,0.1193966,0.3671594,1.797693,0.0623683,0.2094814,1.641046,0.0784152,0.1934795,1.56407,0.07903033,-0.03779292,2.242327,0.1709128,-0.2732188,2.255254,0.07401156,-0.325778,2.404939,0.1324594,-0.3282677,2.444339,0.2089816,-0.0512861,2.2501,0.2579342,-0.3425428,2.445488,0.3338281,-0.4531524,2.558517,0.3442198,-0.5289968,2.476322,0.12657,0.2745565,1.894046,-0.07287581,0.186111,2.085595,-0.02729323,0.2024481,2.020444,0.02609938,0.1843855,1.614718,0.1178313,0.443353,1.622687
2019-12-23 18:20:56:487,0.1478703,-0.06266296,2.27758,0.1353099,0.1291004,2.062072,0.1193566,0.3228828,1.836781,0.2154848,0.4072644,1.792515,-0.2111563,0.3617655,1.740755,0.07449634,0.2927461,1.758888,-0.03684237,0.2393479,2.020363,-0.06221994,0.237286,2.051405,0.4040534,0.2914646,1.902276,0.1158977,0.3667792,1.798475,0.05859916,0.2101092,1.64083,0.07441756,0.1940887,1.563819,0.08062549,-0.03584945,2.243466,0.1674153,-0.2735972,2.256037,0.07010834,-0.3260099,2.406115,0.1290314,-0.3286452,2.445117,0.2103177,-0.05421364,2.248697,0.2553706,-0.3441513,2.446536,0.3299847,-0.4531944,2.558805,0.3408102,-0.529339,2.477051,0.1238249,0.2740087,1.895073,-0.07850952,0.1789358,2.084709,-0.02990175,0.2015456,2.021121,0.02212719,0.1849936,1.614464,0.1147029,0.4445334,1.621606
2019-12-23 18:20:56:523,0.3958494,-0.08150482,2.239548,0.3939657,0.1072004,2.023157,0.3888139,0.3001686,1.794448,0.4936346,0.3841861,1.747801,0.0578967,0.3385201,1.699772,0.04744726,0.240844,1.876892,-0.0587313,0.2327834,2.060395,-0.07516107,0.2426684,2.057743,0.6719016,0.2692214,1.859338,0.3819546,0.3443255,1.756737,0.3233255,0.1903228,1.596549,0.3685962,0.2173901,1.503283,0.3273412,-0.05361795,2.210547,0.4333574,-0.2960073,2.214288,0.3330631,-0.3485051,2.367322,0.3897705,-0.3506836,2.404297,0.4519773,-0.07248855,2.198604,0.5143191,-0.3576984,2.397291,0.5938401,-0.4752426,2.517046,0.6011361,-0.5521659,2.437345,0.3907232,0.2510898,1.853997,-0.09067604,0.1694167,2.104121,-0.05342187,0.198614,2.023,0.3528917,0.2332841,1.469341,0.3049798,0.4330876,1.4794
2019-12-23 18:20:56:562,0.3958337,-0.08129597,2.239193,0.3939227,0.107358,2.022943,0.3887558,0.3002847,1.794335,0.4935762,0.3843043,1.747688,0.05783778,0.3386363,1.699658,0.000366254,0.2730544,1.883702,-0.09890048,0.2288547,2.119589,-0.1319351,0.2123343,2.202217,0.6718442,0.2693372,1.859224,0.3818969,0.344441,1.756623,0.3232679,0.1904377,1.596435,0.3679472,0.218756,1.500967,0.3272924,-0.05320871,2.210505,0.4332996,-0.2958922,2.214174,0.3328763,-0.3482578,2.36738,0.3897133,-0.3505691,2.404182,0.4520041,-0.07248187,2.197534,0.5142049,-0.3572911,2.396757,0.5938378,-0.4750981,2.516798,0.6010833,-0.5520431,2.437218,0.3906679,0.2512153,1.853862,-0.1471899,0.1389694,2.248563,-0.1096329,0.1679931,2.167383,0.3753681,0.2335207,1.46981,0.3054092,0.4327002,1.479857
2019-12-23 18:20:56:595,0.3949783,-0.08080864,2.23854,0.3933506,0.1076125,2.02243,0.3884017,0.3003703,1.793946,0.4932155,0.3843873,1.747301,0.05748152,0.3387223,1.699268,0.000306353,0.2730568,1.883359,-0.09906229,0.2287897,2.119461,-0.132131,0.2122465,2.20216,0.6714933,0.2694231,1.858835,0.3815461,0.3445278,1.756234,0.0780796,0.312259,1.769604,0.02743606,0.3186653,1.828003,0.32647,-0.05282223,2.209579,0.4329486,-0.2958064,2.213784,0.3322365,-0.3481964,2.367498,0.3893678,-0.3504806,2.403793,0.4511173,-0.07189095,2.197173,0.5136896,-0.3568196,2.396144,0.5934669,-0.4750074,2.516403,0.6007306,-0.5519683,2.436848,0.3902652,0.2513373,1.853444,-0.1473848,0.1388819,2.248507,-0.1096371,0.1679912,2.167382,-0.02046349,0.3034042,1.881092,0.05618036,0.5729973,1.816857
2019-12-23 18:20:56:632,0.3927186,-0.08104622,2.236101,0.3906525,0.1063248,2.020187,0.3850765,0.2975613,1.791892,0.4897999,0.3814645,1.745236,0.0541517,0.3359232,1.6972,-0.05039209,0.2770119,1.953907,-0.1557005,0.2206687,2.216422,-0.1908522,0.2001615,2.307954,0.6681918,0.2666282,1.856793,0.3782598,0.3417611,1.754191,0.07615382,0.3261702,1.791245,0.02243578,0.3298956,1.841269,0.3243948,-0.0506891,2.21004,0.4296607,-0.2985691,2.211729,0.3288396,-0.3509392,2.36567,0.3861418,-0.3531809,2.401766,0.4483097,-0.07413137,2.191082,0.510091,-0.3576665,2.391923,0.5901943,-0.4777443,2.514341,0.5974334,-0.5548027,2.435014,0.3871084,0.2489589,1.851332,-0.2058549,0.1266775,2.354274,-0.1679984,0.1555334,2.273046,-0.02461266,0.3207699,1.895131,0.04855658,0.5910041,1.847708
